fishery_name,week,guided_status,hours,total_hours,prop
Queets winter steelhead 2024-25,2025-01-26,Unguided,126.5,132.76666666666668,0.9527993974391161
Queets winter steelhead 2024-25,2025-02-02,Unguided,73.93333333333334,73.93333333333334,1
Queets winter steelhead 2024-25,2025-02-09,Unguided,71.8,71.8,1
Queets winter steelhead 2024-25,2025-02-16,Guided,89.43333333333334,194.68333333333334,0.4593784778700454
Queets winter steelhead 2024-25,2025-02-16,Unguided,105.25,194.68333333333334,0.5406215221299546
Queets winter steelhead 2024-25,2025-02-23,Unguided,17.4,17.4,1
Queets winter steelhead 2025-26,2025-12-14,Unguided,7.25,7.25,1
Queets winter steelhead 2025-26,2025-12-21,Unguided,5.633333333333334,5.633333333333334,1
Queets winter steelhead 2025-26,2025-12-28,Unguided,13.9,13.9,1
Queets winter steelhead 2025-26,2026-01-11,Unguided,121.16666666666667,121.16666666666667,1
Queets winter steelhead 2025-26,2026-01-18,Unguided,5.4,5.4,1
Queets winter steelhead 2025-26,2026-01-25,Unguided,57.1,57.1,1
Queets winter steelhead 2025-26,2026-02-01,Guided,42.81666666666666,83.94999999999999,0.5100258090133016
Queets winter steelhead 2025-26,2026-02-01,Unguided,41.13333333333333,83.94999999999999,0.4899741909866985
Queets winter steelhead 2025-26,2026-02-08,Guided,12.25,50.7,0.24161735700197237
Queets winter steelhead 2025-26,2026-02-08,Unguided,38.45,50.7,0.7583826429980276
Queets winter steelhead 2025-26,2026-02-15,Unguided,3.1666666666666665,3.1666666666666665,1
Queets winter steelhead 2025-26,2026-02-22,Guided,16.5,63.5,0.25984251968503935
Queets winter steelhead 2025-26,2026-02-22,Unguided,47,63.5,0.7401574803149606
Queets winter steelhead 2025-26,2026-03-01,Unguided,6,6,1
Queets winter steelhead 2025-26,2026-03-22,Guided,23.599999999999998,103.31666666666666,0.22842393934505564
Queets winter steelhead 2025-26,2026-03-22,Unguided,79.71666666666667,103.31666666666666,0.7715760606549444
Quillayute fall salmon 2022,2022-09-18,Unguided,20.266666666666666,20.266666666666666,1
Quillayute fall salmon 2022,2022-09-25,Unguided,25.71666666666667,25.71666666666667,1
Quillayute fall salmon 2022,2022-10-02,Unguided,198.8,198.8,1
Quillayute fall salmon 2022,2022-10-30,Guided,90.03333333333333,511.01666666666665,0.17618472978702587
Quillayute fall salmon 2022,2022-10-30,Unguided,420.98333333333335,511.01666666666665,0.8238152702129742
Quillayute fall salmon 2022,2022-11-06,Guided,260.93333333333334,565.1,0.4617471833893706
Quillayute fall salmon 2022,2022-11-06,Unguided,304.1666666666667,565.1,0.5382528166106294
Quillayute fall salmon 2022,2022-11-13,Guided,175.1,605.7666666666667,0.2890551917680075
Quillayute fall salmon 2022,2022-11-13,Unguided,430.6666666666667,605.7666666666667,0.7109448082319926
Quillayute fall salmon 2022,2022-11-20,Guided,33.199999999999996,363.43333333333334,0.09135100431074016
Quillayute fall salmon 2022,2022-11-20,Unguided,330.23333333333335,363.43333333333334,0.9086489956892598
Quillayute fall salmon 2022,2022-11-27,Guided,55.550000000000004,575.5666666666666,0.09651358081890313
Quillayute fall salmon 2022,2022-11-27,Unguided,520.0166666666667,575.5666666666666,0.903486419181097
Quillayute fall salmon 2022,2022-12-04,Guided,41,515.2166666666667,0.07957817099602109
Quillayute fall salmon 2022,2022-12-04,Unguided,474.2166666666667,515.2166666666667,0.920421829003979
Quillayute fall salmon 2022,2022-12-11,Guided,187.35,646.8666666666667,0.28962691950943004
Quillayute fall salmon 2022,2022-12-11,Unguided,459.51666666666665,646.8666666666667,0.7103730804905699
Quillayute fall salmon 2023,2023-10-01,Guided,77.93333333333334,703.7166666666667,0.11074532837552993
Quillayute fall salmon 2023,2023-10-01,Unguided,625.7833333333333,703.7166666666667,0.88925467162447
Quillayute fall salmon 2023,2023-10-08,Guided,182.46666666666667,715.3666666666667,0.2550673314384232
Quillayute fall salmon 2023,2023-10-08,Unguided,532.9,715.3666666666667,0.7449326685615768
Quillayute fall salmon 2023,2023-10-15,Guided,81.8,651.85,0.125488992866457
Quillayute fall salmon 2023,2023-10-15,Unguided,570.0500000000001,651.85,0.874511007133543
Quillayute fall salmon 2023,2023-10-22,Guided,119.93333333333334,367.35,0.326482464497981
Quillayute fall salmon 2023,2023-10-22,Unguided,247.41666666666666,367.35,0.6735175355020189
Quillayute fall salmon 2023,2023-10-29,Guided,22.916666666666668,120.21666666666667,0.19062803271870235
Quillayute fall salmon 2023,2023-10-29,Unguided,97.3,120.21666666666667,0.8093719672812976
Quillayute fall salmon 2023,2023-11-05,Guided,69.05,261.5333333333333,0.2640198827427989
Quillayute fall salmon 2023,2023-11-05,Unguided,192.48333333333332,261.5333333333333,0.7359801172572011
Quillayute fall salmon 2023,2023-11-12,Guided,51.53333333333333,102.43333333333334,0.5030914415880247
Quillayute fall salmon 2023,2023-11-12,Unguided,50.9,102.43333333333334,0.49690855841197523
Quillayute fall salmon 2023,2023-11-19,Unguided,85.08333333333333,85.08333333333333,1
Quillayute fall salmon 2023,2023-11-26,Unguided,133.38333333333333,133.38333333333333,1
Quillayute fall salmon 2024,2024-09-01,Guided,26.4,154.06666666666666,0.17135439203807876
Quillayute fall salmon 2024,2024-09-01,Unguided,127.66666666666667,154.06666666666666,0.8286456079619213
Quillayute fall salmon 2024,2024-09-08,Guided,53.43333333333334,299.8666666666667,0.17819030680302358
Quillayute fall salmon 2024,2024-09-08,Unguided,246.43333333333334,299.8666666666667,0.8218096931969764
Quillayute fall salmon 2024,2024-09-15,Guided,7.516666666666667,217.95000000000002,0.034488032423338685
Quillayute fall salmon 2024,2024-09-15,Unguided,210.43333333333334,217.95000000000002,0.9655119675766612
Quillayute fall salmon 2024,2024-09-22,Guided,72.78333333333333,601.65,0.1209728801351838
Quillayute fall salmon 2024,2024-09-22,Unguided,528.8666666666667,601.65,0.8790271198648163
Quillayute fall salmon 2024,2024-09-29,Guided,95.26666666666667,879.6333333333333,0.1083027018833605
Quillayute fall salmon 2024,2024-09-29,Unguided,784.3666666666667,879.6333333333333,0.8916972981166396
Quillayute fall salmon 2024,2024-10-06,Guided,45.666666666666664,640.6833333333333,0.0712780624853672
Quillayute fall salmon 2024,2024-10-06,Unguided,595.0166666666667,640.6833333333333,0.9287219375146328
Quillayute fall salmon 2024,2024-10-13,Guided,36.516666666666666,443.43333333333334,0.08234984589942118
Quillayute fall salmon 2024,2024-10-13,Unguided,406.9166666666667,443.43333333333334,0.9176501541005788
Quillayute fall salmon 2024,2024-10-20,Guided,264.53333333333336,688,0.3844961240310078
Quillayute fall salmon 2024,2024-10-20,Unguided,423.46666666666664,688,0.6155038759689923
Quillayute fall salmon 2024,2024-10-27,Guided,563.7166666666667,939.1500000000001,0.6002413529965039
Quillayute fall salmon 2024,2024-10-27,Unguided,375.43333333333334,939.1500000000001,0.39975864700349606
Quillayute fall salmon 2024,2024-11-03,Guided,135.23333333333332,350.79999999999995,0.38549980995819083
Quillayute fall salmon 2024,2024-11-03,Unguided,215.56666666666666,350.79999999999995,0.6145001900418092
Quillayute fall salmon 2024,2024-11-10,Guided,32.016666666666666,172.16666666666669,0.1859632139399806
Quillayute fall salmon 2024,2024-11-10,Unguided,140.15,172.16666666666669,0.8140367860600193
Quillayute fall salmon 2024,2024-11-17,Guided,42.900000000000006,196.96666666666667,0.2178033508207819
Quillayute fall salmon 2024,2024-11-17,Unguided,154.06666666666666,196.96666666666667,0.7821966491792182
Quillayute fall salmon 2024,2024-11-24,Guided,25.366666666666667,279.25,0.09083855565502835
Quillayute fall salmon 2024,2024-11-24,Unguided,253.88333333333333,279.25,0.9091614443449716
Quillayute fall salmon 2025,2025-08-31,Unguided,207.01666666666665,207.01666666666665,1
Quillayute fall salmon 2025,2025-09-07,Guided,70.46666666666667,208.76666666666668,0.33753792112406195
Quillayute fall salmon 2025,2025-09-07,Unguided,138.3,208.76666666666668,0.6624620788759381
Quillayute fall salmon 2025,2025-09-14,Guided,56.81666666666666,225.04999999999998,0.2524624157594609
Quillayute fall salmon 2025,2025-09-14,Unguided,168.23333333333332,225.04999999999998,0.7475375842405392
Quillayute fall salmon 2025,2025-09-21,Guided,48.8,356.98333333333335,0.13670105980671365
Quillayute fall salmon 2025,2025-09-21,Unguided,308.18333333333334,356.98333333333335,0.8632989401932863
Quillayute fall salmon 2025,2025-09-28,Guided,71,495.35,0.14333299687089937
Quillayute fall salmon 2025,2025-09-28,Unguided,424.35,495.35,0.8566670031291006
Quillayute fall salmon 2025,2025-10-05,Guided,289.18333333333334,1014.2666666666667,0.285115682923623
Quillayute fall salmon 2025,2025-10-05,Unguided,725.0833333333334,1014.2666666666667,0.7148843170763771
Quillayute fall salmon 2025,2025-10-12,Guided,85.5,763.5666666666667,0.11197450560963897
Quillayute fall salmon 2025,2025-10-12,Unguided,678.0666666666667,763.5666666666667,0.888025494390361
Quillayute fall salmon 2025,2025-10-19,Guided,118.93333333333334,643.95,0.1846934285788234
Quillayute fall salmon 2025,2025-10-19,Unguided,525.0166666666667,643.95,0.8153065714211765
Quillayute fall salmon 2025,2025-10-26,Guided,112.26666666666667,297.06666666666666,0.3779174147217235
Quillayute fall salmon 2025,2025-10-26,Unguided,184.8,297.06666666666666,0.6220825852782765
Quillayute fall salmon 2025,2025-11-02,Guided,53.35,268.3,0.19884457696608274
Quillayute fall salmon 2025,2025-11-02,Unguided,214.95,268.3,0.8011554230339172
Quillayute fall salmon 2025,2025-11-09,Guided,149.86666666666667,494.78333333333336,0.3028935224172197
Quillayute fall salmon 2025,2025-11-09,Unguided,344.9166666666667,494.78333333333336,0.6971064775827803
Quillayute fall salmon 2025,2025-11-16,Guided,17.633333333333333,365.6166666666667,0.0482290194648311
Quillayute fall salmon 2025,2025-11-16,Unguided,347.98333333333335,365.6166666666667,0.951770980535169
Quillayute fall salmon 2025,2025-11-23,Guided,23.2,329.01666666666665,0.07051314523073805
Quillayute fall salmon 2025,2025-11-23,Unguided,305.81666666666666,329.01666666666665,0.929486854769262
Quillayute fall salmon 2025,2025-11-30,Unguided,229.18333333333334,229.18333333333334,1
Quillayute spring chinook 2025,2025-04-27,Guided,307.28333333333336,534.7333333333333,0.5746477995262437
Quillayute spring chinook 2025,2025-04-27,Unguided,227.45,534.7333333333333,0.4253522004737564
Quillayute spring chinook 2025,2025-05-04,Guided,87.8,206.63333333333333,0.4249072431037264
Quillayute spring chinook 2025,2025-05-04,Unguided,118.83333333333333,206.63333333333333,0.5750927568962736
Quillayute spring chinook 2025,2025-05-11,Guided,149.41666666666666,272.0333333333333,0.5492586692807254
Quillayute spring chinook 2025,2025-05-11,Unguided,122.61666666666666,272.0333333333333,0.45074133071927464
Quillayute spring chinook 2025,2025-05-18,Guided,72.06666666666666,108.69999999999999,0.662986813860779
Quillayute spring chinook 2025,2025-05-18,Unguided,36.63333333333333,108.69999999999999,0.33701318613922115
Quillayute spring chinook 2025,2025-05-25,Guided,8.3,91.13333333333333,0.09107534747622532
Quillayute spring chinook 2025,2025-05-25,Unguided,82.83333333333333,91.13333333333333,0.9089246525237747
Quillayute spring chinook 2025,2025-06-01,Guided,23.216666666666665,95.03333333333333,0.24430024552788493
Quillayute spring chinook 2025,2025-06-01,Unguided,71.81666666666666,95.03333333333333,0.755699754472115
Quillayute spring chinook 2025,2025-06-08,Guided,52.5,55.266666666666666,0.9499396863691194
Quillayute spring chinook 2025,2025-06-08,Unguided,2.7666666666666666,55.266666666666666,0.05006031363088058
Quillayute spring chinook 2025,2025-06-15,Guided,30.133333333333333,81.63333333333334,0.36913025724785625
Quillayute spring chinook 2025,2025-06-15,Unguided,51.50000000000001,81.63333333333334,0.6308697427521438
Quillayute spring chinook 2025,2025-06-22,Guided,16.266666666666666,48.800000000000004,0.33333333333333326
Quillayute spring chinook 2025,2025-06-22,Unguided,32.53333333333334,48.800000000000004,0.6666666666666667
Quillayute spring chinook 2025,2025-06-29,Guided,10.833333333333334,93.25,0.1161751563896336
Quillayute spring chinook 2025,2025-06-29,Unguided,82.41666666666667,93.25,0.8838248436103664
Quillayute spring chinook 2026,2026-04-26,Guided,136.26666666666665,365.66666666666663,0.3726526891522334
Quillayute spring chinook 2026,2026-04-26,Unguided,229.4,365.66666666666663,0.6273473108477667
Quillayute spring chinook 2026,2026-05-03,Guided,140.48333333333332,326.95,0.4296783402151195
Quillayute spring chinook 2026,2026-05-03,Unguided,186.46666666666667,326.95,0.5703216597848805
Quillayute spring chinook 2026,2026-05-10,Guided,80.65,211.81666666666666,0.3807537965221497
Quillayute spring chinook 2026,2026-05-10,Unguided,131.16666666666666,211.81666666666666,0.6192462034778503
Quillayute spring chinook 2026,2026-05-17,Guided,79.4,160.81666666666666,0.4937299201989844
Quillayute spring chinook 2026,2026-05-17,Unguided,81.41666666666667,160.81666666666666,0.5062700798010157
Quillayute spring chinook 2026,2026-05-24,Guided,42.03333333333333,257.4666666666667,0.16325737959606418
Quillayute spring chinook 2026,2026-05-24,Unguided,215.43333333333334,257.4666666666667,0.8367426204039357
Quillayute spring chinook 2026,2026-05-31,Guided,25.950000000000003,59.800000000000004,0.4339464882943144
Quillayute spring chinook 2026,2026-05-31,Unguided,33.85,59.800000000000004,0.5660535117056856
Quillayute winter steelhead 2022-23,2022-12-18,Guided,23.5,86.75,0.27089337175792505
Quillayute winter steelhead 2022-23,2022-12-18,Unguided,63.25,86.75,0.729106628242075
Quillayute winter steelhead 2022-23,2022-12-25,Unguided,16.366666666666667,16.366666666666667,1
Quillayute winter steelhead 2022-23,2023-01-01,Guided,62.31666666666666,218.03333333333333,0.28581256688579726
Quillayute winter steelhead 2022-23,2023-01-01,Unguided,155.71666666666667,218.03333333333333,0.7141874331142027
Quillayute winter steelhead 2022-23,2023-01-08,Guided,33.96666666666667,70,0.48523809523809525
Quillayute winter steelhead 2022-23,2023-01-08,Unguided,36.03333333333333,70,0.5147619047619048
Quillayute winter steelhead 2022-23,2023-01-15,Guided,156.20000000000002,305.6666666666667,0.5110141766630316
Quillayute winter steelhead 2022-23,2023-01-15,Unguided,149.46666666666667,305.6666666666667,0.48898582333696833
Quillayute winter steelhead 2022-23,2023-01-22,Guided,257.51666666666665,436.9,0.589417868314641
Quillayute winter steelhead 2022-23,2023-01-22,Unguided,179.38333333333333,436.9,0.41058213168535895
Quillayute winter steelhead 2022-23,2023-01-29,Guided,131.5,211.23333333333335,0.6225343222344958
Quillayute winter steelhead 2022-23,2023-01-29,Unguided,79.73333333333333,211.23333333333335,0.37746567776550416
Quillayute winter steelhead 2022-23,2023-02-05,Guided,210.38333333333333,428.16666666666663,0.49135850525496305
Quillayute winter steelhead 2022-23,2023-02-05,Unguided,217.78333333333333,428.16666666666663,0.5086414947450371
Quillayute winter steelhead 2022-23,2023-02-12,Guided,205.43333333333334,499.31666666666666,0.4114289529022998
Quillayute winter steelhead 2022-23,2023-02-12,Unguided,293.8833333333333,499.31666666666666,0.5885710470977001
Quillayute winter steelhead 2022-23,2023-02-19,Guided,72.1,247.08333333333331,0.2918043844856661
Quillayute winter steelhead 2022-23,2023-02-19,Unguided,174.98333333333332,247.08333333333331,0.7081956155143339
Quillayute winter steelhead 2022-23,2023-02-26,Guided,162.48333333333335,221.38333333333335,0.7339456448091546
Quillayute winter steelhead 2022-23,2023-02-26,Unguided,58.9,221.38333333333335,0.2660543551908454
Quillayute winter steelhead 2022-23,2023-03-12,Guided,189.9,214.38333333333333,0.8857964704967738
Quillayute winter steelhead 2022-23,2023-03-12,Unguided,24.483333333333334,214.38333333333333,0.11420352950322632
Quillayute winter steelhead 2022-23,2023-03-19,Guided,126.61666666666666,152.36666666666667,0.8309997812294901
Quillayute winter steelhead 2022-23,2023-03-19,Unguided,25.75,152.36666666666667,0.16900021877050972
Quillayute winter steelhead 2024-25,2024-12-01,Guided,66.03333333333333,221.18333333333334,0.29854570115288975
Quillayute winter steelhead 2024-25,2024-12-01,Unguided,155.15,221.18333333333334,0.7014542988471103
Quillayute winter steelhead 2024-25,2024-12-08,Guided,178.48333333333332,560.3833333333333,0.3185022157451744
Quillayute winter steelhead 2024-25,2024-12-08,Unguided,381.9,560.3833333333333,0.6814977842548255
Quillayute winter steelhead 2024-25,2024-12-15,Guided,12.733333333333333,337.48333333333335,0.03773025828435972
Quillayute winter steelhead 2024-25,2024-12-15,Unguided,324.75,337.48333333333335,0.9622697417156403
Quillayute winter steelhead 2024-25,2024-12-22,Guided,5.766666666666667,191.65,0.030089573006348378
Quillayute winter steelhead 2024-25,2024-12-22,Unguided,185.88333333333333,191.65,0.9699104269936516
Quillayute winter steelhead 2024-25,2024-12-29,Guided,47.800000000000004,178.75,0.26741258741258744
Quillayute winter steelhead 2024-25,2024-12-29,Unguided,130.95,178.75,0.7325874125874126
Quillayute winter steelhead 2024-25,2025-01-05,Guided,83.3,328.25,0.2537699923838538
Quillayute winter steelhead 2024-25,2025-01-05,Unguided,244.95,328.25,0.7462300076161462
Quillayute winter steelhead 2024-25,2025-01-12,Guided,102.83333333333334,574.4333333333333,0.1790170022630999
Quillayute winter steelhead 2024-25,2025-01-12,Unguided,471.59999999999997,574.4333333333333,0.8209829977369002
Quillayute winter steelhead 2024-25,2025-01-19,Guided,69.18333333333334,141.48333333333335,0.4889857462598657
Quillayute winter steelhead 2024-25,2025-01-19,Unguided,72.3,141.48333333333335,0.5110142537401342
Quillayute winter steelhead 2024-25,2025-01-26,Guided,193.58333333333334,456.6833333333334,0.4238896390642677
Quillayute winter steelhead 2024-25,2025-01-26,Unguided,263.1,456.6833333333334,0.5761103609357322
Quillayute winter steelhead 2024-25,2025-02-02,Guided,85.25,275.33333333333337,0.3096246973365617
Quillayute winter steelhead 2024-25,2025-02-02,Unguided,190.08333333333334,275.33333333333337,0.6903753026634382
Quillayute winter steelhead 2024-25,2025-02-09,Guided,206.11666666666667,354.26666666666665,0.5818121942039896
Quillayute winter steelhead 2024-25,2025-02-09,Unguided,148.15,354.26666666666665,0.41818780579601056
Quillayute winter steelhead 2024-25,2025-02-16,Guided,349.98333333333335,619.9833333333333,0.5645044221618861
Quillayute winter steelhead 2024-25,2025-02-16,Unguided,270,619.9833333333333,0.43549557783811393
Quillayute winter steelhead 2024-25,2025-02-23,Guided,262.56666666666666,488.01666666666665,0.5380280728117209
Quillayute winter steelhead 2024-25,2025-02-23,Unguided,225.45,488.01666666666665,0.46197192718827906
Quillayute winter steelhead 2024-25,2025-03-02,Guided,318.55,581.8666666666667,0.5474621906507792
Quillayute winter steelhead 2024-25,2025-03-02,Unguided,263.31666666666666,581.8666666666667,0.4525378093492209
Quillayute winter steelhead 2024-25,2025-03-09,Guided,655.0166666666667,821.3166666666666,0.7975202418880254
Quillayute winter steelhead 2024-25,2025-03-09,Unguided,166.3,821.3166666666666,0.20247975811197472
Quillayute winter steelhead 2024-25,2025-03-16,Guided,277.1166666666667,488.45000000000005,0.5673388610229637
Quillayute winter steelhead 2024-25,2025-03-16,Unguided,211.33333333333334,488.45000000000005,0.4326611389770362
Quillayute winter steelhead 2024-25,2025-03-23,Guided,326.85,487.15000000000003,0.6709432413014472
Quillayute winter steelhead 2024-25,2025-03-23,Unguided,160.3,487.15000000000003,0.32905675869855283
Quillayute winter steelhead 2024-25,2025-03-30,Guided,247.36666666666667,394.1666666666667,0.627568710359408
Quillayute winter steelhead 2024-25,2025-03-30,Unguided,146.8,394.1666666666667,0.37243128964059197
Quillayute winter steelhead 2025-26,2025-11-30,Guided,49.65,595.15,0.08342434680332689
Quillayute winter steelhead 2025-26,2025-11-30,Unguided,545.5,595.15,0.9165756531966731
Quillayute winter steelhead 2025-26,2025-12-07,Guided,2,258.9166666666667,0.007724493080141615
Quillayute winter steelhead 2025-26,2025-12-07,Unguided,256.9166666666667,258.9166666666667,0.9922755069198583
Quillayute winter steelhead 2025-26,2025-12-14,Guided,26.700000000000003,322.4833333333333,0.08279497648457286
Quillayute winter steelhead 2025-26,2025-12-14,Unguided,295.7833333333333,322.4833333333333,0.9172050235154272
Quillayute winter steelhead 2025-26,2025-12-21,Unguided,160.5,160.5,1
Quillayute winter steelhead 2025-26,2025-12-28,Guided,111.46666666666667,726.8166666666667,0.1533628379462955
Quillayute winter steelhead 2025-26,2025-12-28,Unguided,615.35,726.8166666666667,0.8466371620537044
Quillayute winter steelhead 2025-26,2026-01-04,Guided,87.06666666666666,503.84999999999997,0.17280275214184115
Quillayute winter steelhead 2025-26,2026-01-04,Unguided,416.7833333333333,503.84999999999997,0.8271972478581588
Quillayute winter steelhead 2025-26,2026-01-11,Guided,77.86666666666666,249.95,0.3115289724611589
Quillayute winter steelhead 2025-26,2026-01-11,Unguided,172.08333333333334,249.95,0.6884710275388412
Quillayute winter steelhead 2025-26,2026-01-18,Guided,238.56666666666666,637,0.3745159602302459
Quillayute winter steelhead 2025-26,2026-01-18,Unguided,398.43333333333334,637,0.6254840397697541
Quillayute winter steelhead 2025-26,2026-01-25,Guided,119.03333333333333,257.3833333333333,0.46247490772518296
Quillayute winter steelhead 2025-26,2026-01-25,Unguided,138.35,257.3833333333333,0.537525092274817
Quillayute winter steelhead 2025-26,2026-02-01,Guided,342.98333333333335,790.7333333333333,0.4337534777843352
Quillayute winter steelhead 2025-26,2026-02-01,Unguided,447.75,790.7333333333333,0.5662465222156647
Quillayute winter steelhead 2025-26,2026-02-08,Guided,261.6666666666667,742.8333333333334,0.35225487996410143
Quillayute winter steelhead 2025-26,2026-02-08,Unguided,481.1666666666667,742.8333333333334,0.6477451200358986
Quillayute winter steelhead 2025-26,2026-02-15,Guided,189.65,597.7833333333333,0.31725541584186023
Quillayute winter steelhead 2025-26,2026-02-15,Unguided,408.1333333333333,597.7833333333333,0.6827445841581398
Quillayute winter steelhead 2025-26,2026-02-22,Guided,586.4333333333333,1161.9166666666665,0.5047120418848168
Quillayute winter steelhead 2025-26,2026-02-22,Unguided,575.4833333333333,1161.9166666666665,0.49528795811518334
Quillayute winter steelhead 2025-26,2026-03-01,Guided,345.1666666666667,829.0833333333334,0.41632324856769526
Quillayute winter steelhead 2025-26,2026-03-01,Unguided,483.9166666666667,829.0833333333334,0.5836767514323048
Quillayute winter steelhead 2025-26,2026-03-08,Guided,549.1666666666666,839.6666666666666,0.6540293767368003
Quillayute winter steelhead 2025-26,2026-03-08,Unguided,290.5,839.6666666666666,0.3459706232631997
Quillayute winter steelhead 2025-26,2026-03-15,Guided,317.4,760.1833333333334,0.4175308587840652
Quillayute winter steelhead 2025-26,2026-03-15,Unguided,442.78333333333336,760.1833333333334,0.5824691412159347
Quillayute winter steelhead 2025-26,2026-03-22,Guided,497.06666666666666,902.7166666666667,0.5506341967763971
Quillayute winter steelhead 2025-26,2026-03-22,Unguided,405.65,902.7166666666667,0.4493658032236028
Quillayute winter steelhead 2025-26,2026-03-29,Guided,170.05,421.43333333333334,0.4035039152099977
Quillayute winter steelhead 2025-26,2026-03-29,Unguided,251.38333333333333,421.43333333333334,0.5964960847900024
Quinault winter steelhead 2024-25,2025-02-23,Guided,10.5,25.066666666666666,0.41888297872340424
Quinault winter steelhead 2024-25,2025-02-23,Unguided,14.566666666666666,25.066666666666666,0.5811170212765957
Quinault winter steelhead 2024-25,2025-03-02,Guided,28.950000000000003,56.25,0.5146666666666667
Quinault winter steelhead 2024-25,2025-03-02,Unguided,27.3,56.25,0.48533333333333334
Quinault winter steelhead 2024-25,2025-03-09,Guided,56.416666666666664,95.41666666666666,0.5912663755458516
Quinault winter steelhead 2024-25,2025-03-09,Unguided,39,95.41666666666666,0.4087336244541485
Quinault winter steelhead 2024-25,2025-03-16,Guided,17.5,113.14999999999999,0.15466195315952277
Quinault winter steelhead 2024-25,2025-03-16,Unguided,95.64999999999999,113.14999999999999,0.8453380468404772
Quinault winter steelhead 2024-25,2025-03-23,Guided,15,76.73333333333333,0.19548218940052128
Quinault winter steelhead 2024-25,2025-03-23,Unguided,61.733333333333334,76.73333333333333,0.8045178105994787
Quinault winter steelhead 2024-25,2025-03-30,Unguided,51.31666666666667,51.31666666666667,1
Quinault winter steelhead 2025-26,2026-01-11,Unguided,21,21,1
Quinault winter steelhead 2025-26,2026-01-25,Unguided,2.8333333333333335,2.8333333333333335,1
Quinault winter steelhead 2025-26,2026-02-01,Unguided,44.03333333333333,44.03333333333333,1
Quinault winter steelhead 2025-26,2026-02-15,Unguided,6.666666666666667,6.666666666666667,1
Quinault winter steelhead 2025-26,2026-02-22,Unguided,12,12,1
Quinault winter steelhead 2025-26,2026-03-01,Unguided,35.36666666666667,35.36666666666667,1
Quinault winter steelhead 2025-26,2026-03-08,Unguided,32.833333333333336,32.833333333333336,1
Quinault winter steelhead 2025-26,2026-03-15,Unguided,26.316666666666666,26.316666666666666,1
Quinault winter steelhead 2025-26,2026-03-22,Unguided,23.25,23.25,1
Quinault winter steelhead 2025-26,2026-03-29,Unguided,0.5,0.5,1
Satsop salmon 2022,2022-09-25,Unguided,171.23333333333335,171.23333333333335,1
Satsop salmon 2022,2022-10-02,Unguided,284.2,284.2,1
Satsop salmon 2022,2022-10-23,Unguided,192.70000000000002,192.70000000000002,1
Satsop salmon 2022,2022-10-30,Unguided,320.9166666666667,320.9166666666667,1
Satsop salmon 2022,2022-11-06,Guided,65.83333333333334,395.25,0.16656124815517606
Satsop salmon 2022,2022-11-06,Unguided,329.4166666666667,395.25,0.833438751844824
Satsop salmon 2022,2022-11-13,Unguided,729.2333333333333,729.2333333333333,1
Satsop salmon 2022,2022-11-20,Unguided,449.35,449.35,1
Satsop salmon 2022,2022-11-27,Guided,27.5,244.36666666666667,0.11253580684763334
Satsop salmon 2022,2022-11-27,Unguided,216.86666666666667,244.36666666666667,0.8874641931523667
Satsop salmon 2022,2022-12-04,Unguided,88.63333333333334,88.63333333333334,1
Satsop salmon 2022,2022-12-11,Unguided,68.83333333333333,68.83333333333333,1
Satsop salmon 2023,2023-10-01,Unguided,349.05,349.05,1
Satsop salmon 2023,2023-10-08,Unguided,259.8833333333333,259.8833333333333,1
Satsop salmon 2023,2023-10-15,Guided,31.65,338.96666666666664,0.0933720129806274
Satsop salmon 2023,2023-10-15,Unguided,307.31666666666666,338.96666666666664,0.9066279870193726
Satsop salmon 2023,2023-10-22,Unguided,343.18333333333334,343.18333333333334,1
Satsop salmon 2023,2023-10-29,Unguided,436.15,436.15,1
Satsop salmon 2023,2023-11-05,Guided,16.866666666666667,248.25,0.06794226250419604
Satsop salmon 2023,2023-11-05,Unguided,231.38333333333333,248.25,0.9320577374958039
Satsop salmon 2023,2023-11-12,Guided,109.2,577.45,0.18910728201575894
Satsop salmon 2023,2023-11-12,Unguided,468.25,577.45,0.810892717984241
Satsop salmon 2023,2023-11-19,Unguided,178.68333333333334,178.68333333333334,1
Satsop salmon 2023,2023-11-26,Unguided,204.81666666666666,204.81666666666666,1
Satsop salmon 2024,2024-09-29,Guided,15.566666666666666,627.5833333333334,0.02480414287611207
Satsop salmon 2024,2024-09-29,Unguided,612.0166666666667,627.5833333333334,0.9751958571238879
Satsop salmon 2024,2024-10-06,Guided,27.733333333333334,736.7,0.03764535541378218
Satsop salmon 2024,2024-10-06,Unguided,708.9666666666667,736.7,0.9623546445862178
Satsop salmon 2024,2024-10-13,Unguided,533.4,533.4,1
Satsop salmon 2024,2024-10-20,Unguided,512.0166666666667,512.0166666666667,1
Satsop salmon 2024,2024-10-27,Unguided,218.56666666666666,218.56666666666666,1
Satsop salmon 2024,2024-11-03,Guided,106.78333333333333,700.9166666666666,0.15234811556295327
Satsop salmon 2024,2024-11-03,Unguided,594.1333333333333,700.9166666666666,0.8476518844370468
Satsop salmon 2024,2024-11-10,Unguided,122.85,122.85,1
Satsop salmon 2024,2024-11-17,Guided,23.650000000000002,312.26666666666665,0.07573654995730146
Satsop salmon 2024,2024-11-17,Unguided,288.6166666666667,312.26666666666665,0.9242634500426986
