fishery_name,month,combined_type,hours,total_hours,prop
Naselle winter steelhead 2022,2022-01-01,Unguided-Bank,420.8333333333333,446.8333333333333,0.9418127564341664
Naselle winter steelhead 2022,2022-01-01,Unguided-Boat,0,446.8333333333333,0
Naselle winter steelhead 2022,2022-02-01,Guided-Bank,0,361.09999999999997,0
Naselle winter steelhead 2022,2022-02-01,Guided-Boat,0,361.09999999999997,0
Naselle winter steelhead 2022,2022-02-01,Unguided-Bank,345.1333333333333,361.09999999999997,0.9557832548693806
Naselle winter steelhead 2022,2022-02-01,Unguided-Boat,15.966666666666667,361.09999999999997,0.044216745130619406
Naselle winter steelhead 2022-23,2022-12-01,Guided-Bank,0,73.81666666666666,0
Naselle winter steelhead 2022-23,2022-12-01,Guided-Boat,0,73.81666666666666,0
Naselle winter steelhead 2022-23,2022-12-01,Unguided-Bank,73.81666666666666,73.81666666666666,1
Naselle winter steelhead 2022-23,2022-12-01,Unguided-Boat,0,73.81666666666666,0
Naselle winter steelhead 2022-23,2023-01-01,Guided-Bank,0,309.1166666666667,0
Naselle winter steelhead 2022-23,2023-01-01,Guided-Boat,0,309.1166666666667,0
Naselle winter steelhead 2022-23,2023-01-01,Unguided-Bank,309.1166666666667,309.1166666666667,1
Naselle winter steelhead 2022-23,2023-01-01,Unguided-Boat,0,309.1166666666667,0
Naselle winter steelhead 2022-23,2023-02-01,Guided-Bank,0,380.46666666666664,0
Naselle winter steelhead 2022-23,2023-02-01,Guided-Boat,0,380.46666666666664,0
Naselle winter steelhead 2022-23,2023-02-01,Unguided-Bank,380.46666666666664,380.46666666666664,1
Naselle winter steelhead 2022-23,2023-02-01,Unguided-Boat,0,380.46666666666664,0
Naselle winter steelhead 2022-23,2023-03-01,Guided-Bank,0,442.8833333333333,0
Naselle winter steelhead 2022-23,2023-03-01,Guided-Boat,0,442.8833333333333,0
Naselle winter steelhead 2022-23,2023-03-01,Unguided-Bank,442.8833333333333,442.8833333333333,1
Naselle winter steelhead 2022-23,2023-03-01,Unguided-Boat,0,442.8833333333333,0
Naselle winter steelhead 2023-24,2023-12-01,Guided-Bank,0,832.2666666666667,0
Naselle winter steelhead 2023-24,2023-12-01,Guided-Boat,22.75,832.2666666666667,0.027334988785645626
Naselle winter steelhead 2023-24,2023-12-01,Unguided-Bank,703.4666666666667,832.2666666666667,0.8452419096443448
Naselle winter steelhead 2023-24,2023-12-01,Unguided-Boat,106.05,832.2666666666667,0.1274231015700096
Naselle winter steelhead 2023-24,2024-01-01,Guided-Bank,0,414.9166666666667,0
Naselle winter steelhead 2023-24,2024-01-01,Guided-Boat,0,414.9166666666667,0
Naselle winter steelhead 2023-24,2024-01-01,Unguided-Bank,293.98333333333335,414.9166666666667,0.7085358505724041
Naselle winter steelhead 2023-24,2024-01-01,Unguided-Boat,120.93333333333334,414.9166666666667,0.2914641494275959
Naselle winter steelhead 2023-24,2024-02-01,Guided-Bank,16.666666666666668,585.9666666666667,0.028443028613686788
Naselle winter steelhead 2023-24,2024-02-01,Guided-Boat,33.666666666666664,585.9666666666667,0.0574549177996473
Naselle winter steelhead 2023-24,2024-02-01,Unguided-Bank,358.8333333333333,585.9666666666667,0.6123784060526765
Naselle winter steelhead 2023-24,2024-02-01,Unguided-Boat,176.8,585.9666666666667,0.30172364753398945
Naselle winter steelhead 2023-24,2024-03-01,Guided-Bank,11.466666666666667,405.81666666666666,0.02825578052486755
Naselle winter steelhead 2023-24,2024-03-01,Guided-Boat,10.533333333333333,405.81666666666666,0.02595589141237833
Naselle winter steelhead 2023-24,2024-03-01,Unguided-Bank,269.23333333333335,405.81666666666666,0.6634358700562651
Naselle winter steelhead 2023-24,2024-03-01,Unguided-Boat,114.58333333333333,405.81666666666666,0.28235245800648895
Nooksack fall salmon 2023,2023-11-01,Guided-Bank,0,111.13333333333334,0
Nooksack fall salmon 2023,2023-11-01,Guided-Boat,0,111.13333333333334,0
Nooksack fall salmon 2023,2023-11-01,Unguided-Bank,75.2,111.13333333333334,0.6766646670665867
Nooksack fall salmon 2023,2023-11-01,Unguided-Boat,35.93333333333334,111.13333333333334,0.3233353329334133
Nooksack fall salmon 2024,2024-11-01,Guided-Bank,0,148.83333333333331,0
Nooksack fall salmon 2024,2024-11-01,Guided-Boat,0,148.83333333333331,0
Nooksack fall salmon 2024,2024-11-01,Unguided-Bank,117.06666666666666,148.83333333333331,0.7865621500559911
Nooksack fall salmon 2024,2024-11-01,Unguided-Boat,31.766666666666666,148.83333333333331,0.21343784994400897
Nooksack spring Chinook 2022,2022-05-01,Guided-Bank,0,219.76666666666668,0
Nooksack spring Chinook 2022,2022-05-01,Guided-Boat,0,219.76666666666668,0
Nooksack spring Chinook 2022,2022-05-01,Unguided-Bank,204.71666666666667,219.76666666666668,0.9315182769604126
Nooksack spring Chinook 2022,2022-05-01,Unguided-Boat,15.05,219.76666666666668,0.06848172303958744
Nooksack spring Chinook 2022,2022-06-01,Guided-Bank,0,269.23333333333335,0
Nooksack spring Chinook 2022,2022-06-01,Guided-Boat,0,269.23333333333335,0
Nooksack spring Chinook 2022,2022-06-01,Unguided-Bank,269.23333333333335,269.23333333333335,1
Nooksack spring Chinook 2022,2022-06-01,Unguided-Boat,0,269.23333333333335,0
Nooksack spring Chinook 2022,2022-07-01,Guided-Bank,0,189.23333333333332,0
Nooksack spring Chinook 2022,2022-07-01,Guided-Boat,0,189.23333333333332,0
Nooksack spring Chinook 2022,2022-07-01,Unguided-Bank,165.7,189.23333333333332,0.8756385414831778
Nooksack spring Chinook 2022,2022-07-01,Unguided-Boat,23.53333333333333,189.23333333333332,0.12436145851682226
Nooksack spring Chinook 2026,2026-05-01,Guided-Bank,0,980.7833333333334,0
Nooksack spring Chinook 2026,2026-05-01,Guided-Boat,0,980.7833333333334,0
Nooksack spring Chinook 2026,2026-05-01,Unguided-Bank,725.3166666666667,980.7833333333334,0.7395279283565858
Nooksack spring Chinook 2026,2026-05-01,Unguided-Boat,255.46666666666667,980.7833333333334,0.26047207164341424
Nooksack spring Chinook 2026,2026-06-01,Guided-Bank,0,649.6833333333334,0
Nooksack spring Chinook 2026,2026-06-01,Guided-Boat,46.400000000000006,649.6833333333334,0.07141940945588877
Nooksack spring Chinook 2026,2026-06-01,Unguided-Bank,489.3833333333333,649.6833333333334,0.7532644108668325
Nooksack spring Chinook 2026,2026-06-01,Unguided-Boat,113.9,649.6833333333334,0.17531617967727867
Nooksack winter gamefish 2021-22,2022-01-01,Guided-Bank,0,413.8833333333333,0
Nooksack winter gamefish 2021-22,2022-01-01,Guided-Boat,0,413.8833333333333,0
Nooksack winter gamefish 2021-22,2022-01-01,Unguided-Bank,229.91666666666666,413.8833333333333,0.5555108122256674
Nooksack winter gamefish 2021-22,2022-01-01,Unguided-Boat,183.96666666666667,413.8833333333333,0.44448918777433255
Nooksack winter gamefish 2021-22,2022-02-01,Guided-Bank,0,1007,0
Nooksack winter gamefish 2021-22,2022-02-01,Guided-Boat,0,1007,0
Nooksack winter gamefish 2021-22,2022-02-01,Unguided-Bank,598.4833333333333,1007,0.5943230718305197
Nooksack winter gamefish 2021-22,2022-02-01,Unguided-Boat,408.51666666666665,1007,0.4056769281694803
Nooksack winter gamefish 2022-23,2022-12-01,Guided-Bank,0,368.46666666666664,0
Nooksack winter gamefish 2022-23,2022-12-01,Guided-Boat,0,368.46666666666664,0
Nooksack winter gamefish 2022-23,2022-12-01,Unguided-Bank,285.3333333333333,368.46666666666664,0.7743803148181654
Nooksack winter gamefish 2022-23,2022-12-01,Unguided-Boat,83.13333333333333,368.46666666666664,0.22561968518183462
Nooksack winter gamefish 2022-23,2023-01-01,Guided-Bank,0,63.03333333333333,0
Nooksack winter gamefish 2022-23,2023-01-01,Guided-Boat,0,63.03333333333333,0
Nooksack winter gamefish 2022-23,2023-01-01,Unguided-Bank,59.016666666666666,63.03333333333333,0.9362771020624009
Nooksack winter gamefish 2022-23,2023-01-01,Unguided-Boat,4.016666666666667,63.03333333333333,0.06372289793759915
Nooksack winter gamefish 2022-23,2023-02-01,Guided-Bank,33.15,1358.4166666666667,0.024403410833691182
Nooksack winter gamefish 2022-23,2023-02-01,Guided-Boat,10.7,1358.4166666666667,0.00787681737316729
Nooksack winter gamefish 2022-23,2023-02-01,Unguided-Bank,861.65,1358.4166666666667,0.634304643886878
Nooksack winter gamefish 2022-23,2023-02-01,Unguided-Boat,452.9166666666667,1358.4166666666667,0.33341512790626343
Post Quillayute winter steelhead 2023-24,2024-01-01,Guided-Bank,37.21666666666666,187.98333333333332,0.19797854419718058
Post Quillayute winter steelhead 2023-24,2024-01-01,Guided-Boat,94.31666666666666,187.98333333333332,0.501728876673464
Post Quillayute winter steelhead 2023-24,2024-01-01,Unguided-Bank,42.016666666666666,187.98333333333332,0.22351272275910986
Post Quillayute winter steelhead 2023-24,2024-01-01,Unguided-Boat,14.433333333333334,187.98333333333332,0.07677985637024559
Post Quillayute winter steelhead 2023-24,2024-02-01,Guided-Bank,352.76666666666665,1950.3,0.18087815549744482
Post Quillayute winter steelhead 2023-24,2024-02-01,Guided-Boat,712.15,1950.3,0.3651489514433677
Post Quillayute winter steelhead 2023-24,2024-02-01,Unguided-Bank,253.18333333333334,1950.3,0.12981763489377704
Post Quillayute winter steelhead 2023-24,2024-02-01,Unguided-Boat,632.2,1950.3,0.32415525816541046
Post Quillayute winter steelhead 2023-24,2024-03-01,Guided-Bank,288.76666666666665,2526.4666666666667,0.11429664617252025
Post Quillayute winter steelhead 2023-24,2024-03-01,Guided-Boat,864.75,2526.4666666666667,0.34227643349077763
Post Quillayute winter steelhead 2023-24,2024-03-01,Unguided-Bank,382.75,2526.4666666666667,0.15149616064596141
Post Quillayute winter steelhead 2023-24,2024-03-01,Unguided-Boat,990.2,2526.4666666666667,0.3919307596907407
Pre Quillayute winter steelhead 2023-24,2023-12-01,Guided-Bank,38,236.11666666666667,0.16093738970847743
Pre Quillayute winter steelhead 2023-24,2023-12-01,Guided-Boat,39.15,236.11666666666667,0.16580786334439188
Pre Quillayute winter steelhead 2023-24,2023-12-01,Unguided-Bank,123.80000000000001,236.11666666666667,0.5243170748923555
Pre Quillayute winter steelhead 2023-24,2023-12-01,Unguided-Boat,35.166666666666664,236.11666666666667,0.14893767205477518
Pre Quillayute winter steelhead 2023-24,2024-01-01,Guided-Bank,162.26666666666668,1194.4166666666667,0.13585432219353938
Pre Quillayute winter steelhead 2023-24,2024-01-01,Guided-Boat,494.1666666666667,1194.4166666666667,0.4137305518732994
Pre Quillayute winter steelhead 2023-24,2024-01-01,Unguided-Bank,220.86666666666667,1194.4166666666667,0.1849159282774018
Pre Quillayute winter steelhead 2023-24,2024-01-01,Unguided-Boat,317.1166666666667,1194.4166666666667,0.2654991976557594
Puyallup Carbon salmon 2024,2024-09-01,Guided-Bank,0,3.966666666666667,0
Puyallup Carbon salmon 2024,2024-09-01,Guided-Boat,0,3.966666666666667,0
Puyallup Carbon salmon 2024,2024-09-01,Unguided-Bank,0,3.966666666666667,0
Puyallup Carbon salmon 2024,2024-09-01,Unguided-Boat,3.966666666666667,3.966666666666667,1
Queets winter steelhead 2024-25,2025-01-01,Guided-Bank,6.266666666666667,167.71666666666667,0.037364603001093115
Queets winter steelhead 2024-25,2025-01-01,Guided-Boat,0,167.71666666666667,0
Queets winter steelhead 2024-25,2025-01-01,Unguided-Bank,84.63333333333334,167.71666666666667,0.5046208884030607
Queets winter steelhead 2024-25,2025-01-01,Unguided-Boat,76.81666666666666,167.71666666666667,0.45801450859584614
Queets winter steelhead 2024-25,2025-02-01,Guided-Bank,14.25,453.26666666666665,0.03143844683041624
Queets winter steelhead 2024-25,2025-02-01,Guided-Boat,75.18333333333334,453.26666666666665,0.16586998087954113
Queets winter steelhead 2024-25,2025-02-01,Unguided-Bank,153.2,453.26666666666665,0.3379908810119135
Queets winter steelhead 2024-25,2025-02-01,Unguided-Boat,210.63333333333333,453.26666666666665,0.46470069127812913
Queets winter steelhead 2025-26,2025-12-01,Guided-Bank,0,26.783333333333335,0
Queets winter steelhead 2025-26,2025-12-01,Guided-Boat,0,26.783333333333335,0
Queets winter steelhead 2025-26,2025-12-01,Unguided-Bank,26.783333333333335,26.783333333333335,1
Queets winter steelhead 2025-26,2025-12-01,Unguided-Boat,0,26.783333333333335,0
Queets winter steelhead 2025-26,2026-01-01,Guided-Bank,0,183.66666666666666,0
Queets winter steelhead 2025-26,2026-01-01,Guided-Boat,0,183.66666666666666,0
Queets winter steelhead 2025-26,2026-01-01,Unguided-Bank,183.66666666666666,183.66666666666666,1
Queets winter steelhead 2025-26,2026-01-01,Unguided-Boat,0,183.66666666666666,0
Queets winter steelhead 2025-26,2026-02-01,Guided-Bank,55.06666666666666,201.31666666666666,0.2735325772000993
Queets winter steelhead 2025-26,2026-02-01,Guided-Boat,16.5,201.31666666666666,0.0819604271876811
Queets winter steelhead 2025-26,2026-02-01,Unguided-Bank,52.81666666666667,201.31666666666666,0.26235615531087014
Queets winter steelhead 2025-26,2026-02-01,Unguided-Boat,76.93333333333334,201.31666666666666,0.3821508403013495
Queets winter steelhead 2025-26,2026-03-01,Guided-Bank,0,109.31666666666666,0
Queets winter steelhead 2025-26,2026-03-01,Guided-Boat,23.599999999999998,109.31666666666666,0.21588656807440157
Queets winter steelhead 2025-26,2026-03-01,Unguided-Bank,6,109.31666666666666,0.054886415612135996
Queets winter steelhead 2025-26,2026-03-01,Unguided-Boat,79.71666666666667,109.31666666666666,0.7292270163134624
Quillayute fall salmon 2022,2022-09-01,Guided-Bank,0,45.983333333333334,0
Quillayute fall salmon 2022,2022-09-01,Guided-Boat,0,45.983333333333334,0
Quillayute fall salmon 2022,2022-09-01,Unguided-Bank,29.566666666666666,45.983333333333334,0.6429865893439651
Quillayute fall salmon 2022,2022-09-01,Unguided-Boat,16.416666666666664,45.983333333333334,0.35701341065603476
Quillayute fall salmon 2022,2022-10-01,Guided-Bank,0,222.03333333333336,0
Quillayute fall salmon 2022,2022-10-01,Guided-Boat,0,222.03333333333336,0
Quillayute fall salmon 2022,2022-10-01,Unguided-Bank,195.3,222.03333333333336,0.8795976580093079
Quillayute fall salmon 2022,2022-10-01,Unguided-Boat,26.733333333333334,222.03333333333336,0.12040234199069208
Quillayute fall salmon 2022,2022-11-01,Guided-Bank,42.666666666666664,2417.4333333333334,0.017649573238834575
Quillayute fall salmon 2022,2022-11-01,Guided-Boat,531.5,2417.4333333333334,0.21986128538532604
Quillayute fall salmon 2022,2022-11-01,Unguided-Bank,814.6833333333333,2417.4333333333334,0.3370034333935441
Quillayute fall salmon 2022,2022-11-01,Unguided-Boat,1028.5833333333333,2417.4333333333334,0.42548570798229524
Quillayute fall salmon 2022,2022-12-01,Guided-Bank,24,1342.3000000000002,0.017879758623258583
Quillayute fall salmon 2022,2022-12-01,Guided-Boat,245,1342.3000000000002,0.1825225359457647
Quillayute fall salmon 2022,2022-12-01,Unguided-Bank,632.8166666666667,1342.3000000000002,0.47144205219896196
Quillayute fall salmon 2022,2022-12-01,Unguided-Boat,440.48333333333335,1342.3000000000002,0.3281556532320147
Quillayute fall salmon 2023,2023-10-01,Guided-Bank,0,2501.4,0
Quillayute fall salmon 2023,2023-10-01,Guided-Boat,472.4,2501.4,0.18885424162469017
Quillayute fall salmon 2023,2023-10-01,Unguided-Bank,1417.5,2501.4,0.5666826577116815
Quillayute fall salmon 2023,2023-10-01,Unguided-Boat,611.5,2501.4,0.24446310066362836
Quillayute fall salmon 2023,2023-11-01,Guided-Bank,0,616.9333333333333,0
Quillayute fall salmon 2023,2023-11-01,Guided-Boat,133.23333333333332,616.9333333333333,0.2159606656580938
Quillayute fall salmon 2023,2023-11-01,Unguided-Bank,222.11666666666667,616.9333333333333,0.36003349902744763
Quillayute fall salmon 2023,2023-11-01,Unguided-Boat,261.5833333333333,616.9333333333333,0.4240058353144586
Quillayute fall salmon 2023,2023-12-01,Guided-Bank,0,22.6,0
Quillayute fall salmon 2023,2023-12-01,Guided-Boat,0,22.6,0
Quillayute fall salmon 2023,2023-12-01,Unguided-Bank,22.6,22.6,1
Quillayute fall salmon 2023,2023-12-01,Unguided-Boat,0,22.6,0
Quillayute fall salmon 2024,2024-09-01,Guided-Bank,19.6,1532.6333333333334,0.01278844689967159
Quillayute fall salmon 2024,2024-09-01,Guided-Boat,162.28333333333333,1532.6333333333334,0.10588529546097131
Quillayute fall salmon 2024,2024-09-01,Unguided-Bank,957.5166666666667,1532.6333333333334,0.6247526044498575
Quillayute fall salmon 2024,2024-09-01,Unguided-Boat,393.23333333333335,1532.6333333333334,0.25657365318949954
Quillayute fall salmon 2024,2024-10-01,Guided-Bank,34.38333333333333,2820.9,0.012188781358195374
Quillayute fall salmon 2024,2024-10-01,Guided-Boat,664.6666666666666,2820.9,0.2356222009524147
Quillayute fall salmon 2024,2024-10-01,Unguided-Bank,1159.1666666666667,2820.9,0.41092086449950965
Quillayute fall salmon 2024,2024-10-01,Unguided-Boat,962.6833333333333,2820.9,0.34126815318988024
Quillayute fall salmon 2024,2024-11-01,Guided-Bank,13.566666666666666,1510.0833333333335,0.008984051652778543
Quillayute fall salmon 2024,2024-11-01,Guided-Boat,506.85,1510.0833333333335,0.3356437282710667
Quillayute fall salmon 2024,2024-11-01,Unguided-Bank,469.81666666666666,1510.0833333333335,0.31111969538104955
Quillayute fall salmon 2024,2024-11-01,Unguided-Boat,519.85,1510.0833333333335,0.3442525246951051
Quillayute fall salmon 2025,2025-09-01,Guided-Bank,25.666666666666664,1168.55,0.02196454295209162
Quillayute fall salmon 2025,2025-09-01,Guided-Boat,150.41666666666666,1168.55,0.1287207793133941
Quillayute fall salmon 2025,2025-09-01,Unguided-Bank,686.45,1168.55,0.5874374224466219
Quillayute fall salmon 2025,2025-09-01,Unguided-Boat,306.01666666666665,1168.55,0.2618772552878924
Quillayute fall salmon 2025,2025-10-01,Guided-Bank,0,3041.4666666666667,0
Quillayute fall salmon 2025,2025-10-01,Guided-Boat,676.8833333333333,3041.4666666666667,0.22255161983253693
Quillayute fall salmon 2025,2025-10-01,Unguided-Bank,1390.95,3041.4666666666667,0.4573287010652755
Quillayute fall salmon 2025,2025-10-01,Unguided-Boat,973.6333333333333,3041.4666666666667,0.3201196791021875
Quillayute fall salmon 2025,2025-11-01,Guided-Bank,7.6,1677,0.004531902206320811
Quillayute fall salmon 2025,2025-11-01,Guided-Boat,236.45,1677,0.14099582587954682
Quillayute fall salmon 2025,2025-11-01,Unguided-Bank,865.5166666666667,1677,0.516110117272908
Quillayute fall salmon 2025,2025-11-01,Unguided-Boat,567.4333333333333,1677,0.3383621546412244
Quillayute fall salmon 2025,2025-12-01,Guided-Bank,0,11.9,0
Quillayute fall salmon 2025,2025-12-01,Guided-Boat,0,11.9,0
Quillayute fall salmon 2025,2025-12-01,Unguided-Bank,11.9,11.9,1
Quillayute fall salmon 2025,2025-12-01,Unguided-Boat,0,11.9,0
Quillayute spring chinook 2025,2025-05-01,Guided-Bank,8.666666666666666,1213.2333333333333,0.007143445888397395
Quillayute spring chinook 2025,2025-05-01,Guided-Boat,616.2,1213.2333333333333,0.5078990026650548
Quillayute spring chinook 2025,2025-05-01,Unguided-Bank,217.23333333333332,1213.2333333333333,0.17905321867186855
Quillayute spring chinook 2025,2025-05-01,Unguided-Boat,371.1333333333333,1213.2333333333333,0.3059043327746792
Quillayute spring chinook 2025,2025-06-01,Guided-Bank,9.233333333333333,373.98333333333335,0.024689157270823117
Quillayute spring chinook 2025,2025-06-01,Guided-Boat,123.71666666666667,373.98333333333335,0.33080796826953074
Quillayute spring chinook 2025,2025-06-01,Unguided-Bank,69.53333333333333,373.98333333333335,0.18592628905031416
Quillayute spring chinook 2025,2025-06-01,Unguided-Boat,171.5,373.98333333333335,0.45857658540933194
Quillayute spring chinook 2026,2026-05-01,Guided-Bank,26.3,1382.5166666666667,0.019023278803148847
Quillayute spring chinook 2026,2026-05-01,Guided-Boat,478.48333333333335,1382.5166666666667,0.3460958879338405
Quillayute spring chinook 2026,2026-05-01,Unguided-Bank,258.85,1382.5166666666667,0.1872310159009536
Quillayute spring chinook 2026,2026-05-01,Unguided-Boat,618.8833333333333,1382.5166666666667,0.4476498173620571
Quillayute winter steelhead 2022-23,2022-12-01,Guided-Bank,12,103.11666666666666,0.11637304024567642
Quillayute winter steelhead 2022-23,2022-12-01,Guided-Boat,11.5,103.11666666666666,0.11152416356877325
Quillayute winter steelhead 2022-23,2022-12-01,Unguided-Bank,73.11666666666666,103.11666666666666,0.709067399385809
Quillayute winter steelhead 2022-23,2022-12-01,Unguided-Boat,6.5,103.11666666666666,0.06303539679974139
Quillayute winter steelhead 2022-23,2023-01-01,Guided-Bank,362.98333333333335,1173.3333333333335,0.3093607954545454
Quillayute winter steelhead 2022-23,2023-01-01,Guided-Boat,232.81666666666666,1173.3333333333335,0.19842329545454543
Quillayute winter steelhead 2022-23,2023-01-01,Unguided-Bank,397.3,1173.3333333333335,0.3386079545454545
Quillayute winter steelhead 2022-23,2023-01-01,Unguided-Boat,180.23333333333335,1173.3333333333335,0.15360795454545453
Quillayute winter steelhead 2022-23,2023-02-01,Guided-Bank,279.3833333333333,1340.8,0.2083706245027844
Quillayute winter steelhead 2022-23,2023-02-01,Guided-Boat,332.8,1340.8,0.24821002386634847
Quillayute winter steelhead 2022-23,2023-02-01,Unguided-Bank,337.7166666666667,1340.8,0.25187698886237075
Quillayute winter steelhead 2022-23,2023-02-01,Unguided-Boat,390.9,1340.8,0.29154236276849643
Quillayute winter steelhead 2022-23,2023-03-01,Guided-Bank,60.833333333333336,490.40000000000003,0.1240483958673192
Quillayute winter steelhead 2022-23,2023-03-01,Guided-Boat,339.6,490.40000000000003,0.6924959216965743
Quillayute winter steelhead 2022-23,2023-03-01,Unguided-Bank,61.75,490.40000000000003,0.12591761827079934
Quillayute winter steelhead 2022-23,2023-03-01,Unguided-Boat,28.21666666666667,490.40000000000003,0.05753806416530723
Quillayute winter steelhead 2024-25,2024-12-01,Guided-Bank,22.25,1342.7833333333333,0.016570059701863045
Quillayute winter steelhead 2024-25,2024-12-01,Guided-Boat,255.76666666666668,1342.7833333333333,0.1904750083781201
Quillayute winter steelhead 2024-25,2024-12-01,Unguided-Bank,863.2166666666667,1342.7833333333333,0.6428562562835901
Quillayute winter steelhead 2024-25,2024-12-01,Unguided-Boat,201.55,1342.7833333333333,0.15009867563642684
Quillayute winter steelhead 2024-25,2025-01-01,Guided-Bank,52.016666666666666,1325.3333333333333,0.03924798792756539
Quillayute winter steelhead 2024-25,2025-01-01,Guided-Boat,307.26666666666665,1325.3333333333333,0.231841046277666
Quillayute winter steelhead 2024-25,2025-01-01,Unguided-Bank,416.76666666666665,1325.3333333333333,0.3144617706237425
Quillayute winter steelhead 2024-25,2025-01-01,Unguided-Boat,549.2833333333333,1325.3333333333333,0.41444919517102613
Quillayute winter steelhead 2024-25,2025-02-01,Guided-Bank,283.2166666666667,1713.75,0.165261366399222
Quillayute winter steelhead 2024-25,2025-02-01,Guided-Boat,534.85,1713.75,0.31209336250911746
Quillayute winter steelhead 2024-25,2025-02-01,Unguided-Bank,507.5833333333333,1713.75,0.2961828349136883
Quillayute winter steelhead 2024-25,2025-02-01,Unguided-Boat,388.1,1713.75,0.2264624361779723
Quillayute winter steelhead 2024-25,2025-03-01,Guided-Bank,640.1666666666666,3118.9833333333336,0.20524850512186127
Quillayute winter steelhead 2024-25,2025-03-01,Guided-Boat,1393,3118.9833333333336,0.44661989216571635
Quillayute winter steelhead 2024-25,2025-03-01,Unguided-Bank,480.6,3118.9833333333336,0.15408867205659962
Quillayute winter steelhead 2024-25,2025-03-01,Unguided-Boat,605.2166666666667,3118.9833333333336,0.19404293065582268
Quillayute winter steelhead 2025-26,2025-12-01,Guided-Bank,10.083333333333334,1740.2,0.005794353139485883
Quillayute winter steelhead 2025-26,2025-12-01,Guided-Boat,116.48333333333333,1740.2,0.06693675056506915
Quillayute winter steelhead 2025-26,2025-12-01,Unguided-Bank,1339.25,1740.2,0.7695954487989886
Quillayute winter steelhead 2025-26,2025-12-01,Unguided-Boat,274.3833333333333,1740.2,0.15767344749645634
Quillayute winter steelhead 2025-26,2026-01-01,Guided-Bank,149.83333333333334,1971.8500000000001,0.07598617203810297
Quillayute winter steelhead 2025-26,2026-01-01,Guided-Boat,435.95,1971.8500000000001,0.22108679666303216
Quillayute winter steelhead 2025-26,2026-01-01,Unguided-Bank,789.7,1971.8500000000001,0.40048685244820853
Quillayute winter steelhead 2025-26,2026-01-01,Unguided-Boat,596.3666666666667,1971.8500000000001,0.3024401788506563
Quillayute winter steelhead 2025-26,2026-02-01,Guided-Bank,449.68333333333334,3293.2666666666664,0.1365462863620721
Quillayute winter steelhead 2025-26,2026-02-01,Guided-Boat,931.05,3293.2666666666664,0.28271321281807327
Quillayute winter steelhead 2025-26,2026-02-01,Unguided-Bank,908.5333333333333,3293.2666666666664,0.2758760298791474
Quillayute winter steelhead 2025-26,2026-02-01,Unguided-Boat,1004,3293.2666666666664,0.30486447094070734
Quillayute winter steelhead 2025-26,2026-03-01,Guided-Bank,473.15,3753.0833333333335,0.12606967604414146
Quillayute winter steelhead 2025-26,2026-03-01,Guided-Boat,1405.7,3753.0833333333335,0.37454537380376135
Quillayute winter steelhead 2025-26,2026-03-01,Unguided-Bank,779.8166666666667,3753.0833333333335,0.20778026955614273
Quillayute winter steelhead 2025-26,2026-03-01,Unguided-Boat,1094.4166666666667,3753.0833333333335,0.29160468059595446
Quinault winter steelhead 2024-25,2025-03-01,Guided-Bank,5.5,417.93333333333334,0.013159993619397034
Quinault winter steelhead 2024-25,2025-03-01,Guided-Boat,122.86666666666667,417.93333333333334,0.293986281703621
Quinault winter steelhead 2024-25,2025-03-01,Unguided-Bank,184.33333333333334,417.93333333333334,0.44105918009251877
Quinault winter steelhead 2024-25,2025-03-01,Unguided-Boat,105.23333333333333,417.93333333333334,0.2517945445844632
Quinault winter steelhead 2025-26,2026-01-01,Guided-Bank,0,23.833333333333332,0
Quinault winter steelhead 2025-26,2026-01-01,Guided-Boat,0,23.833333333333332,0
Quinault winter steelhead 2025-26,2026-01-01,Unguided-Bank,23.833333333333332,23.833333333333332,1
Quinault winter steelhead 2025-26,2026-01-01,Unguided-Boat,0,23.833333333333332,0
Quinault winter steelhead 2025-26,2026-02-01,Guided-Bank,0,62.7,0
Quinault winter steelhead 2025-26,2026-02-01,Guided-Boat,0,62.7,0
Quinault winter steelhead 2025-26,2026-02-01,Unguided-Bank,62.7,62.7,1
Quinault winter steelhead 2025-26,2026-02-01,Unguided-Boat,0,62.7,0
Quinault winter steelhead 2025-26,2026-03-01,Guided-Bank,0,118.26666666666667,0
Quinault winter steelhead 2025-26,2026-03-01,Guided-Boat,0,118.26666666666667,0
Quinault winter steelhead 2025-26,2026-03-01,Unguided-Bank,47.766666666666666,118.26666666666667,0.4038895152198422
Quinault winter steelhead 2025-26,2026-03-01,Unguided-Boat,70.5,118.26666666666667,0.5961104847801578
Satsop salmon 2022,2022-10-01,Guided-Bank,0,787.7166666666667,0
Satsop salmon 2022,2022-10-01,Guided-Boat,0,787.7166666666667,0
Satsop salmon 2022,2022-10-01,Unguided-Bank,252.08333333333334,787.7166666666667,0.3200177728878827
Satsop salmon 2022,2022-10-01,Unguided-Boat,535.6333333333333,787.7166666666667,0.6799822271121173
Satsop salmon 2022,2022-11-01,Guided-Bank,0,1940.2,0
Satsop salmon 2022,2022-11-01,Guided-Boat,93.33333333333334,1940.2,0.04810500635673299
Satsop salmon 2022,2022-11-01,Unguided-Bank,1004.2,1940.2,0.5175755076796207
Satsop salmon 2022,2022-11-01,Unguided-Boat,842.6666666666666,1940.2,0.43431948596364633
Satsop salmon 2022,2022-12-01,Guided-Bank,0,216.8,0
