source_file,license_year,region_crc,system,stream,catch_record_code,species,month,year,harvest
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Grays Harbor,Humptulips River,358,Jackchin,9,2024,65.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Grays Harbor,Humptulips River,358,Jackcoho,8,2024,14.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Grays Harbor,Humptulips River,358,Jackcoho,9,2024,53.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Grays Harbor,Humptulips River,358,Jackcoho,10,2024,34.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Grays Harbor,Humptulips River,358,Jackcoho,11,2024,4.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Grays Harbor,Johns River,367,Coho,10,2024,95.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Grays Harbor,Johns River,367,Jackcoho,10,2024,14.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Grays Harbor,Wishkah River,335,Coho,10,2024,27.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Grays Harbor,Wishkah River,335,Coho,11,2024,27.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Grays Harbor,Wishkah River,335,Jackchin,10,2024,14.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Grays Harbor,Wishkah River,335,Jackcoho,10,2024,14.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Chehalis R. System,Chehalis River,315,Chinook,9,2024,11.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Chehalis R. System,Chehalis River,315,Chum,10,2024,14.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Chehalis R. System,Chehalis River,315,Coho,6,2024,14.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Chehalis R. System,Chehalis River,315,Coho,8,2024,82.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Chehalis R. System,Chehalis River,315,Coho,9,2024,2637.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Chehalis R. System,Chehalis River,315,Coho,10,2024,6256.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Chehalis R. System,Chehalis River,315,Coho,11,2024,3035.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Chehalis R. System,Chehalis River,315,Coho,12,2024,407.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Chehalis R. System,Chehalis River,315,Jackchin,7,2024,14.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Chehalis R. System,Chehalis River,315,Jackchin,8,2024,14.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Chehalis R. System,Chehalis River,315,Jackchin,9,2024,77.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Chehalis R. System,Chehalis River,315,Jackchin,10,2024,33.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Chehalis R. System,Chehalis River,315,Jackcoho,8,2024,14.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Chehalis R. System,Chehalis River,315,Jackcoho,9,2024,575.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Chehalis R. System,Chehalis River,315,Jackcoho,10,2024,304.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Chehalis R. System,Chehalis River,315,Jackcoho,11,2024,37.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Chehalis R. System,Chehalis River,315,Jackcoho,12,2024,26.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Chehalis R. System,Satsop River,329,Chinook,8,2024,27.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Chehalis R. System,Satsop River,329,Chinook,10,2024,14.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Chehalis R. System,Satsop River,329,Chum,10,2024,27.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Chehalis R. System,Satsop River,329,Chum,11,2024,63.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Chehalis R. System,Satsop River,329,Coho,10,2024,3304.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Chehalis R. System,Satsop River,329,Coho,11,2024,1256.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Chehalis R. System,Satsop River,329,Coho,12,2024,236.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Chehalis R. System,Satsop River,329,Jackchin,10,2024,68.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Chehalis R. System,Satsop River,329,Jackcoho,10,2024,380.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Chehalis R. System,Satsop River,329,Jackcoho,11,2024,19.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Chehalis R. System,Satsop River,329,Jackcoho,12,2024,1.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Chehalis R. System,Skookumchuck River,333,Coho,11,2024,27.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Chehalis R. System,Skookumchuck River,333,Coho,12,2024,68.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Chehalis R. System,Skookumchuck River,333,Jackcoho,11,2024,14.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Chehalis R. System,Wynoochee River,337,Chinook,10,2024,14.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Chehalis R. System,Wynoochee River,337,Chum,10,2024,54.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Chehalis R. System,Wynoochee River,337,Coho,10,2024,284.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Chehalis R. System,Wynoochee River,337,Coho,11,2024,256.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Copalis R. System,Copalis River,339,Coho,9,2024,51.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Copalis R. System,Copalis River,339,Coho,10,2024,137.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Copalis R. System,Copalis River,339,Jackcoho,10,2024,16.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Goodman Cr. System,Goodman Creek,345,Sockeye,8,2024,16.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Hoh R. System,Hoh River above Oxbow Launch,348,Coho,10,2024,80.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Hoh R. System,Hoh River above Oxbow Launch,348,Coho,11,2024,27.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Hoh R. System,Hoh River below Oxbow Launch,350,Chinook,10,2024,120.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Hoh R. System,Hoh River below Oxbow Launch,350,Coho,10,2024,134.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Hoh R. System,Hoh River below Oxbow Launch,350,Jackchin,10,2024,40.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Joe Creek System,Joe Creek,323,Coho,10,2024,63.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Joe Creek System,Joe Creek,323,Jackchin,10,2024,16.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Queets R. System,Clearwater River,392,Coho,9,2024,14.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Queets R. System,Clearwater River,392,Coho,11,2024,69.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Queets R. System,Queets River,394,Coho,9,2024,83.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Queets R. System,Queets River,394,Coho,10,2024,14.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Queets R. System,Salmon River (Jefferson Co),396,Coho,9,2024,55.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Queets R. System,Salmon River (Jefferson Co),396,Coho,10,2024,83.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Queets R. System,Salmon River (Jefferson Co),396,Coho,11,2024,28.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Queets R. System,Salmon River (Jefferson Co),396,Jackcoho,11,2024,42.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Quillayute R. System,Bogachiel River,398,Chinook,9,2024,27.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Quillayute R. System,Bogachiel River,398,Chinook,10,2024,27.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Quillayute R. System,Bogachiel River,398,Chinook,11,2024,13.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Quillayute R. System,Bogachiel River,398,Coho,9,2024,18.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Quillayute R. System,Bogachiel River,398,Coho,10,2024,36.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Quillayute R. System,Bogachiel River,398,Jackchin,9,2024,13.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Quillayute R. System,Dickey River (Clallam Co),402,Jackchin,8,2024,27.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Quillayute R. System,Dickey River (Clallam Co),402,Jackcoho,8,2024,13.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Quillayute R. System,Quillayute River,404,Chinook,8,2024,15.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Quillayute R. System,Quillayute River,404,Chinook,9,2024,25.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Quillayute R. System,Quillayute River,404,Chinook,10,2024,134.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Quillayute R. System,Quillayute River,404,Coho,7,2024,13.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Quillayute R. System,Quillayute River,404,Coho,9,2024,12.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Quillayute R. System,Quillayute River,404,Coho,10,2024,132.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Quillayute R. System,Quillayute River,404,Jackchin,8,2024,40.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Quillayute R. System,Quillayute River,404,Jackchin,9,2024,21.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Quillayute R. System,Quillayute River,404,Jackchin,10,2024,4.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Quillayute R. System,Sol Duc River,406,Chinook,4,2024,40.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Quillayute R. System,Sol Duc River,406,Chinook,5,2024,81.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Quillayute R. System,Sol Duc River,406,Chinook,6,2024,54.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Quillayute R. System,Sol Duc River,406,Chinook,7,2024,54.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Quillayute R. System,Sol Duc River,406,Chinook,9,2024,2.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Quillayute R. System,Sol Duc River,406,Chinook,10,2024,235.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Quillayute R. System,Sol Duc River,406,Chinook,11,2024,43.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Quillayute R. System,Sol Duc River,406,Chinook,2,2025,13.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Quillayute R. System,Sol Duc River,406,Chinook,3,2025,27.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Quillayute R. System,Sol Duc River,406,Coho,8,2024,14.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Quillayute R. System,Sol Duc River,406,Coho,9,2024,5.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Quillayute R. System,Sol Duc River,406,Coho,10,2024,200.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Quillayute R. System,Sol Duc River,406,Coho,11,2024,116.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Quillayute R. System,Sol Duc River,406,Jackchin,5,2024,27.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Quillayute R. System,Sol Duc River,406,Jackchin,9,2024,1.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Quillayute R. System,Sol Duc River,406,Jackchin,10,2024,16.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Quillayute R. System,Sol Duc River,406,Jackchin,11,2024,1.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Quinault R. System,Quinault River,410,Coho,10,2024,16.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Willapa Bay,Naselle River,375,Chinook,7,2024,13.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Willapa Bay,Naselle River,375,Chinook,8,2024,213.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Willapa Bay,Naselle River,375,Chinook,9,2024,293.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Willapa Bay,Naselle River,375,Chinook,10,2024,53.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Willapa Bay,Naselle River,375,Chinook,11,2024,13.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Willapa Bay,Naselle River,375,Chum,10,2024,13.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Willapa Bay,Naselle River,375,Coho,9,2024,364.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Willapa Bay,Naselle River,375,Coho,10,2024,956.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Willapa Bay,Naselle River,375,Coho,11,2024,970.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Willapa Bay,Naselle River,375,Coho,12,2024,108.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Willapa Bay,Naselle River,375,Jackchin,9,2024,40.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Willapa Bay,Naselle River,375,Jackcoho,9,2024,13.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Willapa Bay,Naselle River,375,Jackcoho,10,2024,13.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Willapa Bay,Naselle River,375,Jackcoho,11,2024,27.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Willapa Bay,Naselle River,375,Jackcoho,12,2024,13.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Willapa Bay,"Nemah River, North (below Nemah Hatchery), Middle and South",379,Chinook,8,2024,1358.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Willapa Bay,"Nemah River, North (below Nemah Hatchery), Middle and South",379,Chinook,9,2024,879.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Willapa Bay,"Nemah River, North (below Nemah Hatchery), Middle and South",379,Chum,10,2024,107.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Willapa Bay,"Nemah River, North (below Nemah Hatchery), Middle and South",379,Coho,9,2024,67.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Willapa Bay,"Nemah River, North (below Nemah Hatchery), Middle and South",379,Coho,10,2024,13.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Willapa Bay,"Nemah River, North (below Nemah Hatchery), Middle and South",379,Jackchin,8,2024,120.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Willapa Bay,"Nemah River, North (below Nemah Hatchery), Middle and South",379,Jackchin,9,2024,53.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Willapa Bay,North River,382,Coho,9,2024,13.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Willapa Bay,North River,382,Coho,10,2024,333.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Willapa Bay,North River,382,Coho,11,2024,53.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Willapa Bay,North River,382,Jackcoho,10,2024,186.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Willapa Bay,Smith Creek (Pacific Co),384,Coho,10,2024,53.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Willapa Bay,Smith Creek (Pacific Co),384,Coho,11,2024,27.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Willapa Bay,Willapa River,424,Chinook,8,2024,258.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Willapa Bay,Willapa River,424,Chinook,9,2024,299.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Willapa Bay,Willapa River,424,Chinook,10,2024,122.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Willapa Bay,Willapa River,424,Chinook,11,2024,14.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Willapa Bay,Willapa River,424,Chum,11,2024,13.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Willapa Bay,Willapa River,424,Coho,8,2024,13.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Willapa Bay,Willapa River,424,Coho,9,2024,728.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Willapa Bay,Willapa River,424,Coho,10,2024,472.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Willapa Bay,Willapa River,424,Coho,11,2024,822.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Willapa Bay,Willapa River,424,Coho,12,2024,121.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Willapa Bay,Willapa River,424,Jackchin,9,2024,27.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Coastal,Willapa Bay,Willapa River,424,Jackcoho,8,2024,13.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Lower,Columbia R. Mainstem,B10 Line - Rocky Pt - Tongue Pt Line,519,Chinook,5,2024,13.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Lower,Columbia R. Mainstem,B10 Line - Rocky Pt - Tongue Pt Line,519,Chinook,6,2024,13.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Lower,Columbia R. Mainstem,B10 Line - Rocky Pt - Tongue Pt Line,519,Chinook,7,2024,161.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Lower,Columbia R. Mainstem,B10 Line - Rocky Pt - Tongue Pt Line,519,Chinook,8,2024,6031.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Lower,Columbia R. Mainstem,B10 Line - Rocky Pt - Tongue Pt Line,519,Chinook,9,2024,511.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Lower,Columbia R. Mainstem,B10 Line - Rocky Pt - Tongue Pt Line,519,Chinook,10,2024,67.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Lower,Columbia R. Mainstem,B10 Line - Rocky Pt - Tongue Pt Line,519,Chum,8,2024,53.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Lower,Columbia R. Mainstem,B10 Line - Rocky Pt - Tongue Pt Line,519,Coho,7,2024,765.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Lower,Columbia R. Mainstem,B10 Line - Rocky Pt - Tongue Pt Line,519,Coho,8,2024,8714.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Lower,Columbia R. Mainstem,B10 Line - Rocky Pt - Tongue Pt Line,519,Coho,9,2024,5544.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Lower,Columbia R. Mainstem,B10 Line - Rocky Pt - Tongue Pt Line,519,Coho,10,2024,524.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Lower,Columbia R. Mainstem,B10 Line - Rocky Pt - Tongue Pt Line,519,Coho,11,2024,13.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Lower,Columbia R. Mainstem,B10 Line - Rocky Pt - Tongue Pt Line,519,Jackchin,8,2024,53.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Lower,Columbia R. Mainstem,B10 Line - Rocky Pt - Tongue Pt Line,519,Jackchin,10,2024,13.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Lower,Columbia R. Mainstem,B10 Line - Rocky Pt - Tongue Pt Line,519,Jackcoho,7,2024,13.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Lower,Columbia R. Mainstem,B10 Line - Rocky Pt - Tongue Pt Line,519,Jackcoho,9,2024,53.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Lower,Columbia R. Mainstem,B10 Line - Rocky Pt - Tongue Pt Line,519,Jackcoho,10,2024,224.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Lower,Columbia R. Mainstem,Columbia - below Bonneville,521,Chinook,4,2024,1555.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Lower,Columbia R. Mainstem,Columbia - below Bonneville,521,Chinook,5,2024,478.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Lower,Columbia R. Mainstem,Columbia - below Bonneville,521,Chinook,6,2024,1568.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Lower,Columbia R. Mainstem,Columbia - below Bonneville,521,Chinook,7,2024,359.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Lower,Columbia R. Mainstem,Columbia - below Bonneville,521,Chinook,8,2024,11424.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Lower,Columbia R. Mainstem,Columbia - below Bonneville,521,Chinook,9,2024,15700.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Lower,Columbia R. Mainstem,Columbia - below Bonneville,521,Chinook,10,2024,2119.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Lower,Columbia R. Mainstem,Columbia - below Bonneville,521,Chinook,3,2025,133.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Lower,Columbia R. Mainstem,Columbia - below Bonneville,521,Chum,8,2024,13.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Lower,Columbia R. Mainstem,Columbia - below Bonneville,521,Chum,10,2024,13.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Lower,Columbia R. Mainstem,Columbia - below Bonneville,521,Pink,9,2024,26.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Lower,Columbia R. Mainstem,Columbia - below Bonneville,521,Coho,6,2024,26.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Lower,Columbia R. Mainstem,Columbia - below Bonneville,521,Coho,8,2024,1285.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Lower,Columbia R. Mainstem,Columbia - below Bonneville,521,Coho,9,2024,3932.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Lower,Columbia R. Mainstem,Columbia - below Bonneville,521,Coho,10,2024,2016.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Lower,Columbia R. Mainstem,Columbia - below Bonneville,521,Sockeye,5,2024,27.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Lower,Columbia R. Mainstem,Columbia - below Bonneville,521,Sockeye,6,2024,2353.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Lower,Columbia R. Mainstem,Columbia - below Bonneville,521,Sockeye,7,2024,762.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Lower,Columbia R. Mainstem,Columbia - below Bonneville,521,Sockeye,8,2024,54.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Lower,Columbia R. Mainstem,Columbia - below Bonneville,521,Sockeye,9,2024,40.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Lower,Columbia R. Mainstem,Columbia - below Bonneville,521,Jackchin,4,2024,26.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Lower,Columbia R. Mainstem,Columbia - below Bonneville,521,Jackchin,5,2024,172.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Lower,Columbia R. Mainstem,Columbia - below Bonneville,521,Jackchin,6,2024,264.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Lower,Columbia R. Mainstem,Columbia - below Bonneville,521,Jackchin,7,2024,40.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Lower,Columbia R. Mainstem,Columbia - below Bonneville,521,Jackchin,8,2024,871.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Lower,Columbia R. Mainstem,Columbia - below Bonneville,521,Jackchin,9,2024,2138.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Lower,Columbia R. Mainstem,Columbia - below Bonneville,521,Jackchin,10,2024,409.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Lower,Columbia R. Mainstem,Columbia - below Bonneville,521,Jackchin,3,2025,13.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Lower,Columbia R. Mainstem,Columbia - below Bonneville,521,Jackcoho,4,2024,14.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Lower,Columbia R. Mainstem,Columbia - below Bonneville,521,Jackcoho,8,2024,138.0
Salmon_Freshwater_Estimates_2024_Final.xlsx,2024-25,Columbia - Lower,Columbia R. Mainstem,Columbia - below Bonneville,521,Jackcoho,9,2024,277.0
