fishery_name,month,angler_final,hours,total_hours,prop
Nisqually salmon 2022,2022-07-01,Bank,218.98333333333335,245.16666666666669,0.8932019034670292
Nisqually salmon 2022,2022-07-01,Boat,26.183333333333334,245.16666666666669,0.10679809653297076
Nisqually salmon 2022,2022-08-01,Bank,3031.2,3369.5333333333333,0.8995904477375699
Nisqually salmon 2022,2022-08-01,Boat,338.3333333333333,3369.5333333333333,0.10040955226243001
Nisqually salmon 2022,2022-09-01,Bank,4337.25,4584.016666666666,0.946168025857963
Nisqually salmon 2022,2022-09-01,Boat,246.76666666666668,4584.016666666666,0.05383197414203701
Nisqually salmon 2022,2022-10-01,Bank,2056.6833333333334,2476.3333333333335,0.830535738322789
Nisqually salmon 2022,2022-10-01,Boat,419.65,2476.3333333333335,0.1694642616772109
Nisqually salmon 2022,2022-11-01,Bank,11.5,11.5,1
Nisqually salmon 2023,2023-07-01,Bank,337.21666666666664,381.7833333333333,0.8832671235866766
Nisqually salmon 2023,2023-07-01,Boat,44.56666666666666,381.7833333333333,0.11673287641332344
Nisqually salmon 2023,2023-08-01,Bank,2415.2166666666667,2612.766666666667,0.9243904928364568
Nisqually salmon 2023,2023-08-01,Boat,197.55,2612.766666666667,0.07560950716354312
Nisqually salmon 2023,2023-09-01,Bank,4995.033333333334,5481.416666666667,0.9112668561959347
Nisqually salmon 2023,2023-09-01,Boat,486.3833333333333,5481.416666666667,0.08873314380406525
Nisqually salmon 2023,2023-10-01,Bank,796.0666666666667,1093.5500000000002,0.7279654946428299
Nisqually salmon 2023,2023-10-01,Boat,297.48333333333335,1093.5500000000002,0.27203450535717005
Nisqually salmon 2023,2023-11-01,Bank,15.216666666666667,15.216666666666667,1
Nooksack fall salmon 2023,2023-11-01,Bank,75.2,111.13333333333334,0.6766646670665867
Nooksack fall salmon 2023,2023-11-01,Boat,35.93333333333334,111.13333333333334,0.3233353329334133
Nooksack fall salmon 2024,2024-11-01,Bank,117.06666666666666,148.83333333333331,0.7865621500559911
Nooksack fall salmon 2024,2024-11-01,Boat,31.766666666666666,148.83333333333331,0.21343784994400897
Nooksack spring Chinook 2022,2022-05-01,Bank,204.71666666666667,219.76666666666668,0.9315182769604126
Nooksack spring Chinook 2022,2022-05-01,Boat,15.05,219.76666666666668,0.06848172303958744
Nooksack spring Chinook 2022,2022-06-01,Bank,293.78333333333336,293.78333333333336,1
Nooksack spring Chinook 2022,2022-07-01,Bank,166.11666666666667,189.65,0.8759117672906231
Nooksack spring Chinook 2022,2022-07-01,Boat,23.53333333333333,189.65,0.12408823270937691
Nooksack spring Chinook 2026,2026-05-01,Bank,725.3166666666667,980.7833333333334,0.7395279283565858
Nooksack spring Chinook 2026,2026-05-01,Boat,255.46666666666667,980.7833333333334,0.26047207164341424
Nooksack spring Chinook 2026,2026-06-01,Bank,489.3833333333333,649.6833333333334,0.7532644108668325
Nooksack spring Chinook 2026,2026-06-01,Boat,160.3,649.6833333333334,0.24673558913316743
Nooksack winter gamefish 2021-22,2022-01-01,Bank,229.91666666666666,413.8833333333333,0.5555108122256674
Nooksack winter gamefish 2021-22,2022-01-01,Boat,183.96666666666667,413.8833333333333,0.44448918777433255
Nooksack winter gamefish 2021-22,2022-02-01,Bank,604.0833333333334,1012.6,0.5965665942458358
Nooksack winter gamefish 2021-22,2022-02-01,Boat,408.51666666666665,1012.6,0.4034334057541642
Nooksack winter gamefish 2022-23,2022-12-01,Bank,285.3333333333333,368.46666666666664,0.7743803148181654
Nooksack winter gamefish 2022-23,2022-12-01,Boat,83.13333333333333,368.46666666666664,0.22561968518183462
Nooksack winter gamefish 2022-23,2023-01-01,Bank,59.016666666666666,63.03333333333333,0.9362771020624009
Nooksack winter gamefish 2022-23,2023-01-01,Boat,4.016666666666667,63.03333333333333,0.06372289793759915
Nooksack winter gamefish 2022-23,2023-02-01,Bank,894.8,1368.35,0.6539262615558885
Nooksack winter gamefish 2022-23,2023-02-01,Boat,473.55,1368.35,0.34607373844411154
North Fork Skykomish summer gamefish 2025,2025-05-01,Bank,11.933333333333334,11.933333333333334,1
North Fork Skykomish summer gamefish 2025,2025-06-01,Bank,9.383333333333333,9.383333333333333,1
North Fork Skykomish summer gamefish 2025,2025-07-01,Bank,15.133333333333333,15.133333333333333,1
Post Quillayute winter steelhead 2023-24,2024-01-01,Bank,87.73333333333333,196.48333333333335,0.4465179404529646
Post Quillayute winter steelhead 2023-24,2024-01-01,Boat,108.75,196.48333333333335,0.5534820595470353
Post Quillayute winter steelhead 2023-24,2024-02-01,Bank,605.95,1950.3,0.3106957903912219
Post Quillayute winter steelhead 2023-24,2024-02-01,Boat,1344.35,1950.3,0.6893042096087781
Post Quillayute winter steelhead 2023-24,2024-03-01,Bank,671.5166666666667,2526.4666666666667,0.26579280681848166
Post Quillayute winter steelhead 2023-24,2024-03-01,Boat,1854.95,2526.4666666666667,0.7342071931815183
Pre Quillayute winter steelhead 2023-24,2023-12-01,Bank,161.8,236.11666666666667,0.685254464600833
Pre Quillayute winter steelhead 2023-24,2023-12-01,Boat,74.31666666666666,236.11666666666667,0.31474553539916705
Pre Quillayute winter steelhead 2023-24,2024-01-01,Bank,383.1333333333333,1194.4166666666665,0.3207702504709412
Pre Quillayute winter steelhead 2023-24,2024-01-01,Boat,811.2833333333333,1194.4166666666665,0.6792297495290589
Puyallup Carbon salmon 2024,2024-08-01,Bank,5397.116666666667,5397.116666666667,1
Puyallup Carbon salmon 2024,2024-09-01,Bank,3946,3949.9666666666667,0.9989957721162204
Puyallup Carbon salmon 2024,2024-09-01,Boat,3.966666666666667,3949.9666666666667,0.00100422788377961
Puyallup Carbon salmon 2024,2024-10-01,Bank,929.3333333333334,929.3333333333334,1
Puyallup Carbon salmon 2025,2025-08-01,Bank,5120.216666666666,5120.216666666666,1
Puyallup Carbon salmon 2025,2025-09-01,Bank,5327.95,5327.95,1
Puyallup Carbon salmon 2025,2025-10-01,Bank,1109.1,1109.1,1
Puyallup_Carbon salmon 2022,2022-08-01,Bank,3482.9666666666667,3482.9666666666667,1
Puyallup_Carbon salmon 2022,2022-09-01,Bank,6805.15,6805.15,1
Puyallup_Carbon salmon 2023,2023-08-01,Bank,6771.583333333333,6771.583333333333,1
Puyallup_Carbon salmon 2023,2023-09-01,Bank,6688.75,6688.75,1
Puyallup_Carbon salmon 2023,2023-10-01,Bank,1123.5333333333333,1123.5333333333333,1
Queets winter steelhead 2024-25,2025-01-01,Bank,90.9,167.71666666666667,0.5419854914041539
Queets winter steelhead 2024-25,2025-01-01,Boat,76.81666666666666,167.71666666666667,0.45801450859584614
Queets winter steelhead 2024-25,2025-02-01,Bank,167.45,453.26666666666665,0.36942932784232974
Queets winter steelhead 2024-25,2025-02-01,Boat,285.81666666666666,453.26666666666665,0.6305706721576703
Queets winter steelhead 2025-26,2025-12-01,Bank,26.783333333333335,26.783333333333335,1
Queets winter steelhead 2025-26,2026-01-01,Bank,183.66666666666666,183.66666666666666,1
Queets winter steelhead 2025-26,2026-02-01,Bank,107.88333333333333,201.31666666666666,0.5358887325109695
Queets winter steelhead 2025-26,2026-02-01,Boat,93.43333333333334,201.31666666666666,0.4641112674890306
Queets winter steelhead 2025-26,2026-03-01,Bank,6,109.31666666666666,0.054886415612135996
Queets winter steelhead 2025-26,2026-03-01,Boat,103.31666666666666,109.31666666666666,0.945113584387864
Quillayute fall salmon 2022,2022-09-01,Bank,29.566666666666666,45.983333333333334,0.6429865893439651
Quillayute fall salmon 2022,2022-09-01,Boat,16.416666666666664,45.983333333333334,0.35701341065603476
Quillayute fall salmon 2022,2022-10-01,Bank,195.3,222.03333333333336,0.8795976580093079
Quillayute fall salmon 2022,2022-10-01,Boat,26.733333333333334,222.03333333333336,0.12040234199069208
Quillayute fall salmon 2022,2022-11-01,Bank,857.35,2417.4333333333334,0.3546530066323787
Quillayute fall salmon 2022,2022-11-01,Boat,1560.0833333333333,2417.4333333333334,0.6453469933676212
Quillayute fall salmon 2022,2022-12-01,Bank,656.8166666666667,1342.3000000000002,0.48932181082222054
Quillayute fall salmon 2022,2022-12-01,Boat,685.4833333333333,1342.3000000000002,0.5106781891777794
Quillayute fall salmon 2023,2023-10-01,Bank,1417.5,2501.4,0.5666826577116815
Quillayute fall salmon 2023,2023-10-01,Boat,1083.9,2501.4,0.4333173422883186
Quillayute fall salmon 2023,2023-11-01,Bank,222.11666666666667,616.9333333333334,0.3600334990274476
Quillayute fall salmon 2023,2023-11-01,Boat,394.81666666666666,616.9333333333334,0.6399665009725524
Quillayute fall salmon 2023,2023-12-01,Bank,22.6,22.6,1
Quillayute fall salmon 2024,2024-09-01,Bank,977.1166666666667,1532.6333333333332,0.6375410513495292
Quillayute fall salmon 2024,2024-09-01,Boat,555.5166666666667,1532.6333333333332,0.3624589486504709
Quillayute fall salmon 2024,2024-10-01,Bank,1193.55,2820.8999999999996,0.42310964585770505
Quillayute fall salmon 2024,2024-10-01,Boat,1627.35,2820.8999999999996,0.5768903541422951
Quillayute fall salmon 2024,2024-11-01,Bank,483.3833333333333,1510.0833333333335,0.3201037470338281
Quillayute fall salmon 2024,2024-11-01,Boat,1026.7,1510.0833333333335,0.6798962529661718
Quillayute fall salmon 2025,2025-09-01,Bank,712.1166666666667,1168.55,0.6094019653987135
Quillayute fall salmon 2025,2025-09-01,Boat,456.43333333333334,1168.55,0.3905980346012865
Quillayute fall salmon 2025,2025-10-01,Bank,1390.95,3041.4666666666667,0.4573287010652755
Quillayute fall salmon 2025,2025-10-01,Boat,1650.5166666666667,3041.4666666666667,0.5426712989347244
Quillayute fall salmon 2025,2025-11-01,Bank,873.1166666666667,1677,0.5206420194792288
Quillayute fall salmon 2025,2025-11-01,Boat,803.8833333333333,1677,0.4793579805207712
Quillayute fall salmon 2025,2025-12-01,Bank,11.9,11.9,1
Quillayute spring chinook 2025,2025-05-01,Bank,225.9,1213.2333333333333,0.18619666456026596
Quillayute spring chinook 2025,2025-05-01,Boat,987.3333333333334,1213.2333333333333,0.813803335439734
Quillayute spring chinook 2025,2025-06-01,Bank,78.76666666666667,373.98333333333335,0.2106154463211373
Quillayute spring chinook 2025,2025-06-01,Boat,295.2166666666667,373.98333333333335,0.7893845536788627
Quillayute spring chinook 2026,2026-05-01,Bank,285.15,1382.5166666666664,0.20625429470410245
Quillayute spring chinook 2026,2026-05-01,Boat,1097.3666666666666,1382.5166666666664,0.7937457052958976
Quillayute winter steelhead 2022-23,2022-12-01,Bank,85.11666666666666,103.11666666666666,0.8254404396314854
Quillayute winter steelhead 2022-23,2022-12-01,Boat,18,103.11666666666666,0.17455956036851464
Quillayute winter steelhead 2022-23,2023-01-01,Bank,760.2833333333333,1173.3333333333333,0.64796875
Quillayute winter steelhead 2022-23,2023-01-01,Boat,413.05,1173.3333333333333,0.35203125
Quillayute winter steelhead 2022-23,2023-02-01,Bank,617.1,1340.8000000000002,0.4602476133651551
Quillayute winter steelhead 2022-23,2023-02-01,Boat,723.7,1340.8000000000002,0.5397523866348448
Quillayute winter steelhead 2022-23,2023-03-01,Bank,122.58333333333333,490.4,0.24996601413811853
Quillayute winter steelhead 2022-23,2023-03-01,Boat,367.81666666666666,490.4,0.7500339858618815
Quillayute winter steelhead 2024-25,2024-12-01,Bank,885.4666666666667,1342.7833333333333,0.6594263159854531
Quillayute winter steelhead 2024-25,2024-12-01,Boat,457.31666666666666,1342.7833333333333,0.3405736840145469
Quillayute winter steelhead 2024-25,2025-01-01,Bank,468.7833333333333,1325.3333333333333,0.3537097585513078
Quillayute winter steelhead 2024-25,2025-01-01,Boat,856.55,1325.3333333333333,0.6462902414486922
Quillayute winter steelhead 2024-25,2025-02-01,Bank,790.8,1713.75,0.46144420131291025
Quillayute winter steelhead 2024-25,2025-02-01,Boat,922.95,1713.75,0.5385557986870897
Quillayute winter steelhead 2024-25,2025-03-01,Bank,1120.7666666666667,3118.9833333333336,0.3593371771784609
Quillayute winter steelhead 2024-25,2025-03-01,Boat,1998.2166666666667,3118.9833333333336,0.6406628228215391
Quillayute winter steelhead 2025-26,2025-12-01,Bank,1349.3333333333333,1740.1999999999998,0.7753898019384745
Quillayute winter steelhead 2025-26,2025-12-01,Boat,390.8666666666667,1740.1999999999998,0.22461019806152552
Quillayute winter steelhead 2025-26,2026-01-01,Bank,939.5333333333333,1971.85,0.4764730244863115
Quillayute winter steelhead 2025-26,2026-01-01,Boat,1032.3166666666666,1971.85,0.5235269755136885
Quillayute winter steelhead 2025-26,2026-02-01,Bank,1358.2166666666667,3293.2666666666664,0.4124223162412195
Quillayute winter steelhead 2025-26,2026-02-01,Boat,1935.05,3293.2666666666664,0.5875776837587806
Quillayute winter steelhead 2025-26,2026-03-01,Bank,1252.9666666666667,3753.0833333333335,0.3338499456002842
Quillayute winter steelhead 2025-26,2026-03-01,Boat,2500.116666666667,3753.0833333333335,0.6661500543997158
Quinault winter steelhead 2024-25,2025-03-01,Bank,189.83333333333334,417.93333333333334,0.4542191737119158
Quinault winter steelhead 2024-25,2025-03-01,Boat,228.1,417.93333333333334,0.5457808262880842
Quinault winter steelhead 2025-26,2026-01-01,Bank,23.833333333333332,23.833333333333332,1
Quinault winter steelhead 2025-26,2026-02-01,Bank,62.7,62.7,1
Quinault winter steelhead 2025-26,2026-03-01,Bank,47.766666666666666,118.26666666666667,0.4038895152198422
Quinault winter steelhead 2025-26,2026-03-01,Boat,70.5,118.26666666666667,0.5961104847801578
Satsop salmon 2022,2022-10-01,Bank,259.31666666666666,794.95,0.3262050024110531
Satsop salmon 2022,2022-10-01,Boat,535.6333333333333,794.95,0.6737949975889469
Satsop salmon 2022,2022-11-01,Bank,1004.2,1940.2,0.5175755076796207
Satsop salmon 2022,2022-11-01,Boat,936,1940.2,0.4824244923203793
Satsop salmon 2022,2022-12-01,Bank,198.5,216.8,0.915590405904059
Satsop salmon 2022,2022-12-01,Boat,18.3,216.8,0.08440959409594095
Satsop salmon 2023,2023-10-01,Bank,894.8333333333334,1528.3666666666668,0.5854834136660051
Satsop salmon 2023,2023-10-01,Boat,633.5333333333333,1528.3666666666668,0.41451658633399485
Satsop salmon 2023,2023-11-01,Bank,563.7833333333333,1439.6999999999998,0.39159778657590705
Satsop salmon 2023,2023-11-01,Boat,875.9166666666666,1439.6999999999998,0.6084022134240931
Satsop salmon 2024,2024-10-01,Bank,1676.3666666666666,2627.0333333333333,0.6381215820126632
Satsop salmon 2024,2024-10-01,Boat,950.6666666666666,2627.0333333333333,0.3618784179873368
Satsop salmon 2024,2024-11-01,Bank,588.1833333333333,1522.3333333333333,0.38636960805780596
Satsop salmon 2024,2024-11-01,Boat,934.15,1522.3333333333333,0.613630391942194
Satsop salmon 2024,2024-12-01,Bank,130.76666666666665,360.66666666666663,0.36256931608133086
Satsop salmon 2024,2024-12-01,Boat,229.9,360.66666666666663,0.6374306839186692
Satsop salmon 2025,2025-10-01,Bank,766,1321.1,0.5798198470971161
Satsop salmon 2025,2025-10-01,Boat,555.1,1321.1,0.420180152902884
Satsop salmon 2025,2025-11-01,Bank,477.7,1539.9,0.3102149490226638
Satsop salmon 2025,2025-11-01,Boat,1062.2,1539.9,0.6897850509773362
Satsop salmon 2025,2025-12-01,Bank,47.36666666666667,177.25,0.2672308415608839
Satsop salmon 2025,2025-12-01,Boat,129.88333333333333,177.25,0.732769158439116
Satsop winter steelhead 2024-25,2024-11-01,Bank,588.1833333333333,1522.3333333333333,0.38636960805780596
Satsop winter steelhead 2024-25,2024-11-01,Boat,934.15,1522.3333333333333,0.613630391942194
Satsop winter steelhead 2024-25,2024-12-01,Bank,130.76666666666665,360.66666666666663,0.36256931608133086
Satsop winter steelhead 2024-25,2024-12-01,Boat,229.9,360.66666666666663,0.6374306839186692
Satsop winter steelhead 2024-25,2025-01-01,Bank,117.21666666666667,467.3666666666667,0.2508023678767563
Satsop winter steelhead 2024-25,2025-01-01,Boat,350.15,467.3666666666667,0.7491976321232436
Satsop winter steelhead 2024-25,2025-02-01,Bank,159.53333333333333,913.6666666666666,0.17460780736957315
Satsop winter steelhead 2024-25,2025-02-01,Boat,754.1333333333333,913.6666666666666,0.8253921926304268
Satsop winter steelhead 2025-26,2025-12-01,Bank,47.36666666666667,177.25,0.2672308415608839
Satsop winter steelhead 2025-26,2025-12-01,Boat,129.88333333333333,177.25,0.732769158439116
Satsop winter steelhead 2025-26,2026-01-01,Bank,118.61666666666666,462.8666666666667,0.25626530318306207
Satsop winter steelhead 2025-26,2026-01-01,Boat,344.25,462.8666666666667,0.7437346968169379
Satsop winter steelhead 2025-26,2026-02-01,Bank,138.36666666666667,710.55,0.19473178054558676
Satsop winter steelhead 2025-26,2026-02-01,Boat,572.1833333333333,710.55,0.8052682194544132
Silver Lake Winter Crappie 2025-26,2025-11-01,Bank,448.01666666666665,568.1666666666666,0.7885303608096216
Silver Lake Winter Crappie 2025-26,2025-11-01,Boat,120.14999999999999,568.1666666666666,0.21146963919037842
Silver Lake Winter Crappie 2025-26,2025-12-01,Bank,637.95,750.9166666666667,0.8495616468760404
Silver Lake Winter Crappie 2025-26,2025-12-01,Boat,112.96666666666667,750.9166666666667,0.1504383531239596
Silver Lake Winter Crappie 2025-26,2026-01-01,Bank,446.93333333333334,591.3333333333334,0.7558060879368658
Silver Lake Winter Crappie 2025-26,2026-01-01,Boat,144.4,591.3333333333334,0.24419391206313415
Silver Lake Winter Crappie 2025-26,2026-02-01,Bank,413.65,568.8666666666667,0.7271475448259697
Silver Lake Winter Crappie 2025-26,2026-02-01,Boat,155.21666666666667,568.8666666666667,0.27285245517403023
Silver Lake Winter Crappie 2025-26,2026-03-01,Bank,389.93333333333334,525.0166666666667,0.7427065807434685
Silver Lake Winter Crappie 2025-26,2026-03-01,Boat,135.08333333333334,525.0166666666667,0.25729341925653154
Skagit fall salmon 2021,2021-08-01,Bank,393.73333333333335,1136.7833333333333,0.34635741199583625
Skagit fall salmon 2021,2021-08-01,Boat,743.05,1136.7833333333333,0.6536425880041637
Skagit fall salmon 2021,2021-09-01,Bank,1403.5166666666667,3044.4,0.46101585424604735
Skagit fall salmon 2021,2021-09-01,Boat,1640.8833333333334,3044.4,0.5389841457539526
Skagit fall salmon 2021,2021-10-01,Bank,416.25,1516.2,0.27453502176493866
Skagit fall salmon 2021,2021-10-01,Boat,1099.95,1516.2,0.7254649782350614
Skagit fall salmon 2021,2021-11-01,Bank,89.85,313.26666666666665,0.28681634390295807
Skagit fall salmon 2021,2021-11-01,Boat,223.41666666666666,313.26666666666665,0.7131836560970419
Skagit fall salmon 2021,2021-12-01,Bank,181.91666666666666,267.95,0.6789201965540834
Skagit fall salmon 2021,2021-12-01,Boat,86.03333333333333,267.95,0.3210798034459165
Skagit fall salmon 2022,2022-09-01,Bank,1262.5333333333333,6594.283333333333,0.1914587635249724
Skagit fall salmon 2022,2022-09-01,Boat,5331.75,6594.283333333333,0.8085412364750276
Skagit fall salmon 2022,2022-10-01,Bank,1045.5833333333333,6226.7,0.16791933662025363
Skagit fall salmon 2022,2022-10-01,Boat,5181.116666666667,6226.7,0.8320806633797464
Skagit fall salmon 2022,2022-11-01,Bank,297.1166666666667,1281.3000000000002,0.23188688571502897
Skagit fall salmon 2022,2022-11-01,Boat,984.1833333333334,1281.3000000000002,0.768113114284971
Skagit fall salmon 2023,2023-08-01,Bank,1788.7,3422.2833333333333,0.5226627446587805
Skagit fall salmon 2023,2023-08-01,Boat,1633.5833333333333,3422.2833333333333,0.4773372553412195
Skagit fall salmon 2023,2023-09-01,Bank,3898.8333333333335,7988.566666666667,0.48805167385054476
Skagit fall salmon 2023,2023-09-01,Boat,4089.733333333333,7988.566666666667,0.5119483261494553
Skagit fall salmon 2023,2023-10-01,Bank,1357.7666666666667,5086.1,0.26695634507120714
Skagit fall salmon 2023,2023-10-01,Boat,3728.3333333333335,5086.1,0.7330436549287929
Skagit fall salmon 2023,2023-11-01,Bank,458.75,1048.0166666666667,0.43773158823810054
Skagit fall salmon 2023,2023-11-01,Boat,589.2666666666667,1048.0166666666667,0.5622684117618995
Skagit fall salmon 2024,2024-09-01,Bank,2143.883333333333,6443.866666666667,0.3327013801237352
Skagit fall salmon 2024,2024-09-01,Boat,4299.983333333334,6443.866666666667,0.6672986198762648
Skagit fall salmon 2024,2024-10-01,Bank,1111.45,3574.2333333333336,0.31096179133986773
Skagit fall salmon 2024,2024-10-01,Boat,2462.7833333333333,3574.2333333333336,0.6890382086601322
Skagit fall salmon 2024,2024-11-01,Bank,591.55,1130.6333333333332,0.5232023349744981
Skagit fall salmon 2024,2024-11-01,Boat,539.0833333333334,1130.6333333333332,0.476797665025502
Skagit fall salmon 2025,2025-08-01,Bank,1789.8,2797.7833333333333,0.6397207312932262
Skagit fall salmon 2025,2025-08-01,Boat,1007.9833333333333,2797.7833333333333,0.36027926870677385
Skagit fall salmon 2025,2025-09-01,Bank,4147.016666666666,8178.6833333333325,0.507051868577053
Skagit fall salmon 2025,2025-09-01,Boat,4031.6666666666665,8178.6833333333325,0.4929481314229471
Skagit fall salmon 2025,2025-10-01,Bank,2704.7,5792.9,0.46689913514819864
Skagit fall salmon 2025,2025-10-01,Boat,3088.2,5792.9,0.5331008648518013
Skagit fall salmon 2025,2025-11-01,Bank,409.8666666666667,879.5666666666666,0.46598703907227046
Skagit fall salmon 2025,2025-11-01,Boat,469.7,879.5666666666666,0.5340129609277295
Skagit spring Chinook 2021 lower,2021-05-01,Bank,277.48333333333335,506.03333333333336,0.5483499110730519
Skagit spring Chinook 2021 lower,2021-05-01,Boat,228.55,506.03333333333336,0.45165008892694813
Skagit spring Chinook 2021 upper,2021-06-01,Bank,133.41666666666666,744.6666666666666,0.1791629364368845
Skagit spring Chinook 2021 upper,2021-06-01,Boat,611.25,744.6666666666666,0.8208370635631155
Skagit spring Chinook 2021 upper,2021-07-01,Bank,23.083333333333332,101.16666666666666,0.22817133443163098
Skagit spring Chinook 2021 upper,2021-07-01,Boat,78.08333333333333,101.16666666666666,0.771828665568369
Skagit spring Chinook 2022 lower,2022-05-01,Bank,900.7333333333333,1319.65,0.6825547177913335
Skagit spring Chinook 2022 lower,2022-05-01,Boat,418.9166666666667,1319.65,0.3174452822086664
Skagit spring Chinook 2022 upper,2022-06-01,Bank,216.61666666666667,730.3333333333334,0.2965997261524418
Skagit spring Chinook 2022 upper,2022-06-01,Boat,513.7166666666667,730.3333333333334,0.7034002738475582
Skagit spring Chinook 2022 upper,2022-07-01,Bank,48.3,54.8,0.8813868613138686
Skagit spring Chinook 2022 upper,2022-07-01,Boat,6.5,54.8,0.1186131386861314
Skagit spring Chinook 2023 lower,2023-05-01,Bank,514.1,965.9166666666667,0.5322405314468122
Skagit spring Chinook 2023 lower,2023-05-01,Boat,451.81666666666666,965.9166666666667,0.4677594685531878
Skagit spring Chinook 2023 upper,2023-06-01,Bank,323.55,919.3166666666666,0.3519461919179101
Skagit spring Chinook 2023 upper,2023-06-01,Boat,595.7666666666667,919.3166666666666,0.64805380808209
Skagit spring Chinook 2023 upper,2023-07-01,Bank,86.06666666666666,162.78333333333333,0.5287191563427869
Skagit spring Chinook 2023 upper,2023-07-01,Boat,76.71666666666667,162.78333333333333,0.47128084365721307
Skagit spring Chinook 2024 lower,2024-04-01,Bank,265.78333333333336,454.9333333333334,0.5842247948417351
Skagit spring Chinook 2024 lower,2024-04-01,Boat,189.15,454.9333333333334,0.4157752051582649
Skagit spring Chinook 2024 lower,2024-05-01,Bank,704.4,1366.4166666666665,0.5155089345612003
Skagit spring Chinook 2024 lower,2024-05-01,Boat,662.0166666666667,1366.4166666666665,0.48449106543879983
Skagit spring Chinook 2024 upper,2024-05-01,Bank,81.13333333333334,81.13333333333334,1
Skagit spring Chinook 2024 upper,2024-06-01,Bank,1679.0333333333333,2271.3,0.739238908701331
Skagit spring Chinook 2024 upper,2024-06-01,Boat,592.2666666666667,2271.3,0.26076109129866887
Skagit spring Chinook 2024 upper,2024-07-01,Bank,184.68333333333334,277.76666666666665,0.6648865954638186
Skagit spring Chinook 2024 upper,2024-07-01,Boat,93.08333333333333,277.76666666666665,0.33511340453618144
Skagit spring Chinook 2025 lower,2025-04-01,Bank,196.1,382.45,0.5127467642829128
Skagit spring Chinook 2025 lower,2025-04-01,Boat,186.35,382.45,0.4872532357170872
Skagit spring Chinook 2025 lower,2025-05-01,Bank,310.1333333333333,545.6666666666666,0.5683567501527184
Skagit spring Chinook 2025 lower,2025-05-01,Boat,235.53333333333333,545.6666666666666,0.43164324984728164
Skagit spring Chinook 2025 upper,2025-05-01,Bank,623.0333333333333,973.1666666666666,0.6402123651310155
Skagit spring Chinook 2025 upper,2025-05-01,Boat,350.1333333333333,973.1666666666666,0.3597876348689844
Skagit spring Chinook 2025 upper,2025-06-01,Bank,1745.3833333333332,2218.633333333333,0.786693009209874
Skagit spring Chinook 2025 upper,2025-06-01,Boat,473.25,2218.633333333333,0.21330699079012608
Skagit spring Chinook 2025 upper,2025-07-01,Bank,144.63333333333333,168.63333333333333,0.8576793832773275
Skagit spring Chinook 2025 upper,2025-07-01,Boat,24,168.63333333333333,0.14232061672267246
Skagit spring Chinook 2026 lower,2026-04-01,Bank,442.93333333333334,1001.2166666666667,0.4423950859787259
Skagit spring Chinook 2026 lower,2026-04-01,Boat,558.2833333333333,1001.2166666666667,0.5576049140212741
Skagit spring Chinook 2026 lower,2026-05-01,Bank,196.45,525.7833333333333,0.37363299204361744
Skagit spring Chinook 2026 lower,2026-05-01,Boat,329.3333333333333,525.7833333333333,0.6263670079563826
Skagit spring Chinook 2026 upper,2026-05-01,Bank,610.35,1403.6333333333332,0.43483578332423
Skagit spring Chinook 2026 upper,2026-05-01,Boat,793.2833333333333,1403.6333333333332,0.5651642166757701
Skagit spring Chinook 2026 upper,2026-06-01,Bank,633.1,1037.7833333333333,0.6100502673968555
Skagit spring Chinook 2026 upper,2026-06-01,Boat,404.68333333333334,1037.7833333333333,0.38994973260314453
Skagit spring Chinook 2026 upper,2026-07-01,Bank,58.25,116.06666666666666,0.5018667432510052
Skagit spring Chinook 2026 upper,2026-07-01,Boat,57.81666666666667,116.06666666666666,0.4981332567489949
Skagit spring gamefish 2025,2025-04-01,Bank,1,9.733333333333333,0.10273972602739727
Skagit spring gamefish 2025,2025-04-01,Boat,8.733333333333333,9.733333333333333,0.8972602739726028
Skagit summer gamefish 2022,2022-07-01,Bank,51.11666666666667,129.13333333333333,0.395844088797109
Skagit summer gamefish 2022,2022-07-01,Boat,78.01666666666667,129.13333333333333,0.6041559112028911
Skagit summer gamefish 2022,2022-08-01,Bank,128.1,244.96666666666664,0.5229282895632059
Skagit summer gamefish 2022,2022-08-01,Boat,116.86666666666666,244.96666666666664,0.47707171043679414
Skagit summer gamefish 2024,2024-08-01,Bank,66.31666666666666,183.33333333333331,0.36172727272727273
Skagit summer gamefish 2024,2024-08-01,Boat,117.01666666666667,183.33333333333331,0.6382727272727273
Skagit summer sockeye 2022,2022-06-01,Bank,791.8666666666667,1046.3333333333333,0.7568015291494107
Skagit summer sockeye 2022,2022-06-01,Boat,254.46666666666667,1046.3333333333333,0.24319847085058938
Skagit summer sockeye 2022,2022-07-01,Bank,1408.9666666666667,2001.8333333333335,0.7038381483639996
Skagit summer sockeye 2022,2022-07-01,Boat,592.8666666666667,2001.8333333333335,0.29616185163600034
Skagit summer sockeye 2023,2023-06-01,Bank,494.76666666666665,790.6666666666666,0.6257588532883642
Skagit summer sockeye 2023,2023-06-01,Boat,295.9,790.6666666666666,0.3742411467116357
Skagit summer sockeye 2023,2023-07-01,Bank,485.93333333333334,730.6833333333334,0.6650395748272164
Skagit summer sockeye 2023,2023-07-01,Boat,244.75,730.6833333333334,0.33496042517278346
Skagit summer sockeye 2024,2024-06-01,Bank,1043.6666666666667,1987.6833333333334,0.5250668701419576
