fishery_name,week,angler_final,hours,total_hours,prop
Humptulips salmon 2020,2020-09-27,Bank,340.51666666666665,1536.1166666666666,0.22167370099927305
Humptulips salmon 2020,2020-09-27,Boat,1195.6,1536.1166666666666,0.7783262990007269
Humptulips salmon 2020,2020-10-04,Bank,161.25,309.9,0.5203291384317522
Humptulips salmon 2020,2020-10-04,Boat,148.65,309.9,0.4796708615682479
Humptulips salmon 2020,2020-10-11,Bank,521.2833333333333,1294.35,0.4027375387903839
Humptulips salmon 2020,2020-10-11,Boat,773.0666666666666,1294.35,0.5972624612096161
Humptulips salmon 2020,2020-10-18,Bank,594.1166666666667,1341.1833333333334,0.44297945843844366
Humptulips salmon 2020,2020-10-18,Boat,747.0666666666667,1341.1833333333334,0.5570205415615563
Humptulips salmon 2020,2020-10-25,Bank,198.85,220.6,0.9014052583862194
Humptulips salmon 2020,2020-10-25,Boat,21.75,220.6,0.0985947416137806
Humptulips salmon 2020,2020-11-01,Bank,142.71666666666667,186.5,0.7652368185880251
Humptulips salmon 2020,2020-11-01,Boat,43.78333333333333,186.5,0.23476318141197497
Humptulips salmon 2020,2020-11-08,Bank,151.6,289.75,0.5232096635030198
Humptulips salmon 2020,2020-11-08,Boat,138.15,289.75,0.47679033649698016
Humptulips salmon 2020,2020-11-15,Bank,126.01666666666667,219.38333333333333,0.5744131277064499
Humptulips salmon 2020,2020-11-15,Boat,93.36666666666667,219.38333333333333,0.42558687229355013
Humptulips salmon 2020,2020-11-22,Bank,138.15,534.1833333333333,0.2586190758478675
Humptulips salmon 2020,2020-11-22,Boat,396.0333333333333,534.1833333333333,0.7413809241521325
Humptulips salmon 2020,2020-11-29,Bank,58.65,172.9,0.33921341816078654
Humptulips salmon 2020,2020-11-29,Boat,114.25,172.9,0.6607865818392133
Humptulips salmon 2021,2021-08-29,Bank,182.01666666666665,704.5833333333334,0.25833234772324065
Humptulips salmon 2021,2021-08-29,Boat,522.5666666666667,704.5833333333334,0.7416676522767593
Humptulips salmon 2021,2021-09-05,Bank,282.53333333333336,873.1333333333334,0.3235855539436512
Humptulips salmon 2021,2021-09-05,Boat,590.6,873.1333333333334,0.6764144460563487
Humptulips salmon 2021,2021-09-12,Bank,209.86666666666667,859.7833333333333,0.24409250392540757
Humptulips salmon 2021,2021-09-12,Boat,649.9166666666666,859.7833333333333,0.7559074960745924
Humptulips salmon 2021,2021-09-19,Bank,107.18333333333334,672.0666666666666,0.15948318619184607
Humptulips salmon 2021,2021-09-19,Boat,564.8833333333333,672.0666666666666,0.840516813808154
Humptulips salmon 2021,2021-09-26,Bank,220.43333333333334,1025.2833333333333,0.2149974803712795
Humptulips salmon 2021,2021-09-26,Boat,804.85,1025.2833333333333,0.7850025196287206
Humptulips salmon 2021,2021-10-03,Bank,286.8,780.2166666666667,0.36759019930361225
Humptulips salmon 2021,2021-10-03,Boat,493.4166666666667,780.2166666666667,0.6324098006963877
Humptulips salmon 2021,2021-10-10,Bank,272.6666666666667,866.4166666666667,0.3147061652399731
Humptulips salmon 2021,2021-10-10,Boat,593.75,866.4166666666667,0.6852938347600269
Humptulips salmon 2021,2021-10-17,Bank,110.33333333333333,613,0.17998912452419794
Humptulips salmon 2021,2021-10-17,Boat,502.66666666666663,613,0.820010875475802
Humptulips salmon 2021,2021-10-24,Bank,77.23333333333333,103.35,0.747298822770521
Humptulips salmon 2021,2021-10-24,Boat,26.116666666666667,103.35,0.25270117722947916
Humptulips salmon 2021,2021-10-31,Bank,29.78333333333333,160.6,0.18545039435450394
Humptulips salmon 2021,2021-10-31,Boat,130.81666666666666,160.6,0.81454960564549606
Humptulips salmon 2021,2021-11-07,Bank,65.68333333333334,164.51666666666668,0.39925032924729004
Humptulips salmon 2021,2021-11-07,Boat,98.83333333333334,164.51666666666668,0.60074967075271
Humptulips salmon 2021,2021-11-14,Bank,118.8,220.18333333333334,0.5395503746877601
Humptulips salmon 2021,2021-11-14,Boat,101.38333333333333,220.18333333333334,0.46044962531223976
Humptulips salmon 2021,2021-11-21,Bank,119.63333333333334,558.9666666666667,0.21402588109010676
Humptulips salmon 2021,2021-11-21,Boat,439.3333333333333,558.9666666666667,0.7859741189098932
Humptulips salmon 2021,2021-11-28,Bank,17.46666666666667,17.46666666666667,1
Humptulips salmon 2022,2022-08-28,Bank,321.03333333333336,847.9333333333334,0.3786068087113767
Humptulips salmon 2022,2022-08-28,Boat,526.9,847.9333333333334,0.6213931912886232
Humptulips salmon 2022,2022-09-04,Bank,102.8,281.75,0.36486246672582073
Humptulips salmon 2022,2022-09-04,Boat,178.95,281.75,0.6351375332741792
Humptulips salmon 2022,2022-09-11,Bank,378.45,972.8166666666666,0.3890249961452141
Humptulips salmon 2022,2022-09-11,Boat,594.3666666666667,972.8166666666666,0.610975003854786
Humptulips salmon 2022,2022-09-18,Bank,181.93333333333334,584.8499999999999,0.3110769143085122
Humptulips salmon 2022,2022-09-18,Boat,402.91666666666663,584.8499999999999,0.6889230856914879
Humptulips salmon 2022,2022-09-25,Bank,188.4,540.1166666666667,0.3488135279414941
Humptulips salmon 2022,2022-09-25,Boat,351.7166666666667,540.1166666666667,0.6511864720585059
Humptulips salmon 2022,2022-10-02,Bank,185.33333333333334,361.05,0.5133176383695702
Humptulips salmon 2022,2022-10-02,Boat,175.71666666666667,361.05,0.48668236163042977
Humptulips salmon 2022,2022-10-23,Bank,99.36666666666667,519.0166666666667,0.19145178382197106
Humptulips salmon 2022,2022-10-23,Boat,419.65,519.0166666666667,0.808548216178029
Humptulips salmon 2022,2022-10-30,Bank,284.96666666666664,699.5333333333333,0.4073668159725531
Humptulips salmon 2022,2022-10-30,Boat,414.56666666666666,699.5333333333333,0.5926331840274469
Humptulips salmon 2022,2022-11-06,Bank,240,507.01666666666665,0.4733572203412117
Humptulips salmon 2022,2022-11-06,Boat,267.01666666666665,507.01666666666665,0.5266427796587884
Humptulips salmon 2022,2022-11-13,Bank,135.03333333333333,452.1166666666667,0.2986692225458031
Humptulips salmon 2022,2022-11-13,Boat,317.0833333333333,452.1166666666667,0.7013307774541969
Humptulips salmon 2022,2022-11-20,Bank,92.31666666666666,309.8666666666667,0.29792383820998275
Humptulips salmon 2022,2022-11-20,Boat,217.55,309.8666666666667,0.7020761617900172
Humptulips salmon 2022,2022-11-27,Bank,198.68333333333334,412.51666666666665,0.4816371055714921
Humptulips salmon 2022,2022-11-27,Boat,213.83333333333334,412.51666666666665,0.518362894428508
Humptulips salmon 2022,2022-12-04,Bank,256.95,256.95,1
Humptulips salmon 2022,2022-12-11,Bank,298.1333333333333,298.1333333333333,1
Humptulips salmon 2023,2023-08-27,Bank,189.79999999999998,503.98333333333335,0.37659975528291273
Humptulips salmon 2023,2023-08-27,Boat,314.18333333333334,503.98333333333335,0.6234002447170872
Humptulips salmon 2023,2023-09-03,Bank,30.116666666666664,117.93333333333332,0.2553702656868287
Humptulips salmon 2023,2023-09-03,Boat,87.81666666666666,117.93333333333332,0.7446297343131714
Humptulips salmon 2023,2023-09-10,Bank,286.06666666666666,644.8333333333333,0.4436288446627036
Humptulips salmon 2023,2023-09-10,Boat,358.76666666666665,644.8333333333333,0.5563711553372965
Humptulips salmon 2023,2023-09-17,Bank,224.9,656.85,0.34239171804826063
Humptulips salmon 2023,2023-09-17,Boat,431.95,656.85,0.6576082819517394
Humptulips salmon 2023,2023-09-24,Bank,392.98333333333335,1207.2333333333333,0.3255239252284839
Humptulips salmon 2023,2023-09-24,Boat,814.25,1207.2333333333333,0.6744760747715162
Humptulips salmon 2023,2023-10-01,Bank,204.93333333333334,934.9833333333333,0.2191839426727749
Humptulips salmon 2023,2023-10-01,Boat,730.05,934.9833333333333,0.780816057327225
Humptulips salmon 2023,2023-10-08,Bank,112.48333333333333,423.56666666666666,0.26556228850240027
Humptulips salmon 2023,2023-10-08,Boat,311.0833333333333,423.56666666666666,0.7344377114975997
Humptulips salmon 2023,2023-10-15,Bank,446.01666666666665,1191.4,0.37436349392871127
Humptulips salmon 2023,2023-10-15,Boat,745.3833333333333,1191.4,0.6256365060712886
Humptulips salmon 2023,2023-10-22,Bank,523,964.0666666666666,0.5424936034852362
Humptulips salmon 2023,2023-10-22,Boat,441.06666666666666,964.0666666666666,0.4575063965147639
Humptulips salmon 2023,2023-10-29,Bank,413.46666666666664,670.4666666666667,0.616684896092274
Humptulips salmon 2023,2023-10-29,Boat,257,670.4666666666667,0.38331510390772594
Humptulips salmon 2023,2023-11-05,Bank,83.68333333333334,258.25,0.3240400129073895
Humptulips salmon 2023,2023-11-05,Boat,174.56666666666666,258.25,0.6759599870926105
Humptulips salmon 2023,2023-11-12,Bank,158.78333333333333,503.1333333333333,0.31558897575195444
Humptulips salmon 2023,2023-11-12,Boat,344.35,503.1333333333333,0.6844110242480457
Humptulips salmon 2023,2023-11-19,Bank,208.55,528.0666666666667,0.3949311955561166
Humptulips salmon 2023,2023-11-19,Boat,319.5166666666667,528.0666666666667,0.6050688044438833
Humptulips salmon 2023,2023-11-26,Bank,95.93333333333334,154.88333333333333,0.6193909394167654
Humptulips salmon 2023,2023-11-26,Boat,58.95,154.88333333333333,0.38060906058323474
Humptulips salmon 2024,2024-09-01,Bank,196.08333333333334,490.65,0.3996399334216516
Humptulips salmon 2024,2024-09-01,Boat,294.56666666666666,490.65,0.6003600665783485
Humptulips salmon 2024,2024-09-08,Bank,365.31666666666666,785.6666666666667,0.46497666525243947
Humptulips salmon 2024,2024-09-08,Boat,420.35,785.6666666666667,0.5350233347475605
Humptulips salmon 2024,2024-09-15,Bank,463.8333333333333,1044.5666666666666,0.4440437821106041
Humptulips salmon 2024,2024-09-15,Boat,580.7333333333333,1044.5666666666666,0.555956217889396
Humptulips salmon 2024,2024-09-22,Bank,179.1,771.8833333333333,0.23202988361799062
Humptulips salmon 2024,2024-09-22,Boat,592.7833333333333,771.8833333333333,0.7679701163820093
Humptulips salmon 2024,2024-09-29,Bank,277.28333333333336,679.3666666666667,0.40814974731367454
Humptulips salmon 2024,2024-09-29,Boat,402.0833333333333,679.3666666666667,0.5918502526863255
Humptulips salmon 2024,2024-10-06,Bank,300.1166666666667,668.2166666666667,0.44913077095752374
Humptulips salmon 2024,2024-10-06,Boat,368.1,668.2166666666667,0.5508692290424763
Humptulips salmon 2024,2024-10-13,Bank,65.73333333333333,291.6,0.22542295381801553
Humptulips salmon 2024,2024-10-13,Boat,225.86666666666667,291.6,0.7745770461819844
Humptulips salmon 2024,2024-10-20,Bank,415.26666666666665,1054.6999999999998,0.39372965456211884
Humptulips salmon 2024,2024-10-20,Boat,639.4333333333333,1054.6999999999998,0.6062703454378813
Humptulips salmon 2024,2024-10-27,Bank,260.01666666666665,367.26666666666665,0.7079778544200399
Humptulips salmon 2024,2024-10-27,Boat,107.25,367.26666666666665,0.2920221455799601
Humptulips salmon 2024,2024-11-03,Bank,287.96666666666664,647.8,0.4445302047957188
Humptulips salmon 2024,2024-11-03,Boat,359.8333333333333,647.8,0.5554697952042812
Humptulips salmon 2024,2024-11-10,Bank,167.3,173.83333333333334,0.9624161073825503
Humptulips salmon 2024,2024-11-10,Boat,6.533333333333333,173.83333333333334,0.03758389261744966
Humptulips salmon 2024,2024-11-17,Bank,112.55000000000001,112.55000000000001,1
Humptulips salmon 2024,2024-11-24,Bank,94.91666666666667,151.11666666666667,0.6281019080180875
Humptulips salmon 2024,2024-11-24,Boat,56.199999999999996,151.11666666666667,0.37189809198191237
Humptulips salmon 2024,2024-12-01,Bank,126.86666666666667,218.15,0.5815570326228131
Humptulips salmon 2024,2024-12-01,Boat,91.28333333333333,218.15,0.41844296737718695
Humptulips salmon 2024,2024-12-08,Bank,172.56666666666666,327.16666666666663,0.5274579724910852
Humptulips salmon 2024,2024-12-08,Boat,154.6,327.16666666666663,0.47254202750891494
Humptulips salmon 2024,2024-12-15,Bank,138.86666666666667,138.86666666666667,1
Humptulips salmon 2024,2024-12-22,Bank,33.78333333333333,33.78333333333333,1
Humptulips salmon 2024,2024-12-29,Bank,11.55,11.55,1
Humptulips salmon 2025,2025-08-31,Bank,116.35,208.3,0.5585693710993759
Humptulips salmon 2025,2025-08-31,Boat,91.95,208.3,0.44143062890062407
Humptulips salmon 2025,2025-09-07,Bank,34.35,299.48333333333335,0.11469753464299627
Humptulips salmon 2025,2025-09-07,Boat,265.1333333333333,299.48333333333335,0.8853024653570036
Humptulips salmon 2025,2025-09-14,Bank,171.23333333333335,466.48333333333335,0.3670727785915896
Humptulips salmon 2025,2025-09-14,Boat,295.25,466.48333333333335,0.6329272214084104
Humptulips salmon 2025,2025-09-21,Bank,135.08333333333334,344.33333333333337,0.3923039690222652
Humptulips salmon 2025,2025-09-21,Boat,209.25,344.33333333333337,0.6076960309777347
Humptulips salmon 2025,2025-09-28,Bank,693.7333333333333,1196.4833333333333,0.5798102773405397
Humptulips salmon 2025,2025-09-28,Boat,502.75,1196.4833333333333,0.42018972265946036
Humptulips salmon 2025,2025-10-05,Bank,276.76666666666665,543.1166666666667,0.509589713689508
Humptulips salmon 2025,2025-10-05,Boat,266.35,543.1166666666667,0.49041028631049194
Humptulips salmon 2025,2025-10-12,Bank,169.95,525.0333333333333,0.32369373373119165
Humptulips salmon 2025,2025-10-12,Boat,355.0833333333333,525.0333333333333,0.6763062662688083
Humptulips salmon 2025,2025-10-19,Bank,201.56666666666666,505.05,0.3991023991023991
Humptulips salmon 2025,2025-10-19,Boat,303.48333333333335,505.05,0.6008976008976009
Humptulips salmon 2025,2025-10-26,Bank,413.4166666666667,576.4333333333334,0.717197710056092
Humptulips salmon 2025,2025-10-26,Boat,163.01666666666665,576.4333333333334,0.2828022899439079
Humptulips salmon 2025,2025-11-02,Bank,249.01666666666665,369.75,0.6734730673878746
Humptulips salmon 2025,2025-11-02,Boat,120.73333333333333,369.75,0.3265269326121253
Humptulips salmon 2025,2025-11-09,Bank,203.33333333333334,534.8666666666667,0.3801570484856039
Humptulips salmon 2025,2025-11-09,Boat,331.53333333333336,534.8666666666667,0.6198429515143962
Humptulips salmon 2025,2025-11-16,Bank,209.93333333333334,658.3166666666666,0.3188941492189676
Humptulips salmon 2025,2025-11-16,Boat,448.3833333333333,658.3166666666666,0.6811058507810325
Humptulips salmon 2025,2025-11-23,Bank,195.45,240.33333333333331,0.813245492371706
Humptulips salmon 2025,2025-11-23,Boat,44.88333333333333,240.33333333333331,0.18675450762829404
Humptulips salmon 2025,2025-11-30,Bank,48.95,90.58333333333334,0.5403863845446182
Humptulips salmon 2025,2025-11-30,Boat,41.63333333333333,90.58333333333334,0.4596136154553817
Humptulips salmon 2025,2025-12-07,Bank,192.23333333333335,192.23333333333335,1
Humptulips salmon 2025,2025-12-14,Bank,195.01666666666665,195.01666666666665,1
Humptulips salmon 2025,2025-12-21,Bank,308.7166666666667,320.7166666666667,0.9625837967052955
Humptulips salmon 2025,2025-12-21,Boat,12,320.7166666666667,0.03741620329470456
Humptulips salmon 2025,2025-12-28,Bank,81.33333333333333,93,0.8745519713261648
Humptulips salmon 2025,2025-12-28,Boat,11.666666666666666,93,0.12544802867383512
Humptulips winter steelhead 2024-25,2024-10-27,Bank,75.26666666666667,75.26666666666667,1
Humptulips winter steelhead 2024-25,2024-11-03,Bank,286.03333333333336,645.8666666666667,0.4428674649050372
Humptulips winter steelhead 2024-25,2024-11-03,Boat,359.8333333333333,645.8666666666667,0.5571325350949629
Humptulips winter steelhead 2024-25,2024-11-10,Bank,167.3,173.83333333333334,0.9624161073825503
Humptulips winter steelhead 2024-25,2024-11-10,Boat,6.533333333333333,173.83333333333334,0.03758389261744966
Humptulips winter steelhead 2024-25,2024-11-17,Bank,112.55000000000001,112.55000000000001,1
Humptulips winter steelhead 2024-25,2024-11-24,Bank,94.91666666666667,151.11666666666667,0.6281019080180875
Humptulips winter steelhead 2024-25,2024-11-24,Boat,56.199999999999996,151.11666666666667,0.37189809198191237
Humptulips winter steelhead 2024-25,2024-12-01,Bank,126.86666666666667,218.15,0.5815570326228131
Humptulips winter steelhead 2024-25,2024-12-01,Boat,91.28333333333333,218.15,0.41844296737718695
Humptulips winter steelhead 2024-25,2024-12-08,Bank,172.56666666666666,327.16666666666663,0.5274579724910852
Humptulips winter steelhead 2024-25,2024-12-08,Boat,154.6,327.16666666666663,0.47254202750891494
Humptulips winter steelhead 2024-25,2024-12-15,Bank,138.86666666666667,138.86666666666667,1
Humptulips winter steelhead 2024-25,2024-12-22,Bank,33.78333333333333,33.78333333333333,1
Humptulips winter steelhead 2024-25,2024-12-29,Bank,63.61666666666667,87.51666666666667,0.7269091601599695
Humptulips winter steelhead 2024-25,2024-12-29,Boat,23.9,87.51666666666667,0.27309083984003046
Humptulips winter steelhead 2024-25,2025-01-05,Bank,129.26666666666668,164.75,0.7846231664137583
Humptulips winter steelhead 2024-25,2025-01-05,Boat,35.483333333333334,164.75,0.2153768335862418
Humptulips winter steelhead 2024-25,2025-01-12,Bank,121.1,140.26666666666665,0.8633555133079849
Humptulips winter steelhead 2024-25,2025-01-12,Boat,19.166666666666668,140.26666666666665,0.13664448669201523
Humptulips winter steelhead 2024-25,2025-01-19,Bank,54.55,124.13333333333333,0.4394468313641246
Humptulips winter steelhead 2024-25,2025-01-19,Boat,69.58333333333333,124.13333333333333,0.5605531686358755
Humptulips winter steelhead 2024-25,2025-01-26,Bank,25.616666666666667,90.69999999999999,0.28243292907019485
Humptulips winter steelhead 2024-25,2025-01-26,Boat,65.08333333333333,90.69999999999999,0.7175670709298052
Humptulips winter steelhead 2025-26,2025-10-26,Bank,110.8,110.8,1
Humptulips winter steelhead 2025-26,2025-11-02,Bank,249.01666666666665,369.75,0.6734730673878746
Humptulips winter steelhead 2025-26,2025-11-02,Boat,120.73333333333333,369.75,0.3265269326121253
Humptulips winter steelhead 2025-26,2025-11-09,Bank,203.33333333333334,534.8666666666667,0.3801570484856039
Humptulips winter steelhead 2025-26,2025-11-09,Boat,331.53333333333336,534.8666666666667,0.6198429515143962
Humptulips winter steelhead 2025-26,2025-11-16,Bank,209.93333333333334,658.3166666666666,0.3188941492189676
Humptulips winter steelhead 2025-26,2025-11-16,Boat,448.3833333333333,658.3166666666666,0.6811058507810325
Humptulips winter steelhead 2025-26,2025-11-23,Bank,195.45,240.33333333333331,0.813245492371706
Humptulips winter steelhead 2025-26,2025-11-23,Boat,44.88333333333333,240.33333333333331,0.18675450762829404
Humptulips winter steelhead 2025-26,2025-11-30,Bank,48.95,90.58333333333334,0.5403863845446182
Humptulips winter steelhead 2025-26,2025-11-30,Boat,41.63333333333333,90.58333333333334,0.4596136154553817
Humptulips winter steelhead 2025-26,2025-12-07,Bank,192.23333333333335,192.23333333333335,1
Humptulips winter steelhead 2025-26,2025-12-14,Bank,195.01666666666665,195.01666666666665,1
Humptulips winter steelhead 2025-26,2025-12-21,Bank,308.7166666666667,320.7166666666667,0.9625837967052955
Humptulips winter steelhead 2025-26,2025-12-21,Boat,12,320.7166666666667,0.03741620329470456
Humptulips winter steelhead 2025-26,2025-12-28,Bank,199.15,302.7166666666667,0.6578759015581126
Humptulips winter steelhead 2025-26,2025-12-28,Boat,103.56666666666666,302.7166666666667,0.3421240984418873
Humptulips winter steelhead 2025-26,2026-01-04,Bank,193.33333333333334,193.33333333333334,1
Humptulips winter steelhead 2025-26,2026-01-11,Bank,175.9,309.15,0.5689794598091542
Humptulips winter steelhead 2025-26,2026-01-11,Boat,133.25,309.15,0.4310205401908459
Humptulips winter steelhead 2025-26,2026-01-18,Bank,85.9,122.33333333333334,0.7021798365122616
Humptulips winter steelhead 2025-26,2026-01-18,Boat,36.43333333333334,122.33333333333334,0.29782016348773843
Humptulips winter steelhead 2025-26,2026-01-25,Bank,22.416666666666668,22.416666666666668,1
Humptulips winter steelhead 2025-26,2026-02-01,Bank,4.316666666666666,4.316666666666666,1
Lower Chehalis salmon 2023,2023-09-10,Boat,275.7833333333333,275.7833333333333,1
Lower Chehalis salmon 2023,2023-09-17,Bank,55.733333333333334,1060.0833333333333,0.05257448313811808
Lower Chehalis salmon 2023,2023-09-17,Boat,1004.35,1060.0833333333333,0.947425516861882
Lower Chehalis salmon 2023,2023-09-24,Bank,183.13333333333333,1368.5,0.13382048471562538
Lower Chehalis salmon 2023,2023-09-24,Boat,1185.3666666666666,1368.5,0.8661795152843745
Lower Chehalis salmon 2023,2023-10-01,Bank,16.633333333333333,931.7666666666667,0.017851393410367403
Lower Chehalis salmon 2023,2023-10-01,Boat,915.1333333333333,931.7666666666667,0.9821486065896327
Lower Chehalis salmon 2023,2023-10-08,Bank,74.83333333333333,825.6,0.09064114987080102
Lower Chehalis salmon 2023,2023-10-08,Boat,750.7666666666667,825.6,0.9093588501291989
Lower Chehalis salmon 2023,2023-10-15,Bank,49.45,528.65,0.09354014943724583
Lower Chehalis salmon 2023,2023-10-15,Boat,479.2,528.65,0.9064598505627542
Lower Chehalis salmon 2023,2023-10-22,Bank,88.95,290.9166666666667,0.3057576625608708
Lower Chehalis salmon 2023,2023-10-22,Boat,201.96666666666667,290.9166666666667,0.6942423374391291
Lower Chehalis salmon 2023,2023-10-29,Bank,112.25,261.3666666666667,0.42947328146920033
Lower Chehalis salmon 2023,2023-10-29,Boat,149.11666666666667,261.3666666666667,0.5705267185307996
Lower Chehalis salmon 2023,2023-11-05,Bank,17.516666666666666,61.483333333333334,0.28490105719707237
Lower Chehalis salmon 2023,2023-11-05,Boat,43.96666666666667,61.483333333333334,0.7150989428029276
Lower Chehalis salmon 2023,2023-11-12,Bank,24.183333333333334,32.68333333333334,0.7399286078531361
Lower Chehalis salmon 2023,2023-11-12,Boat,8.5,32.68333333333334,0.2600713921468638
Lower Chehalis salmon 2023,2023-11-19,Bank,17.2,203.88333333333333,0.08436197171585057
Lower Chehalis salmon 2023,2023-11-19,Boat,186.68333333333334,203.88333333333333,0.9156380282841495
Lower Chehalis salmon 2023,2023-11-26,Bank,74.18333333333334,98.48333333333333,0.7532577424268065
Lower Chehalis salmon 2023,2023-11-26,Boat,24.3,98.48333333333333,0.24674225757319343
Lower Cowlitz salmon and steelhead 2022-23,2022-07-31,Bank,109.33333333333333,499.43333333333334,0.2189147700727491
Lower Cowlitz salmon and steelhead 2022-23,2022-07-31,Boat,390.1,499.43333333333334,0.7810852299272509
Lower Cowlitz salmon and steelhead 2022-23,2022-08-07,Bank,152.71666666666667,397.31666666666666,0.3843701497546038
Lower Cowlitz salmon and steelhead 2022-23,2022-08-07,Boat,244.6,397.31666666666666,0.6156298502453962
Lower Cowlitz salmon and steelhead 2022-23,2022-08-14,Bank,48.11666666666667,141.08333333333334,0.3410513880685174
Lower Cowlitz salmon and steelhead 2022-23,2022-08-14,Boat,92.96666666666667,141.08333333333334,0.6589486119314826
Lower Cowlitz salmon and steelhead 2022-23,2022-08-21,Bank,15.55,109.58333333333333,0.14190114068441065
Lower Cowlitz salmon and steelhead 2022-23,2022-08-21,Boat,94.03333333333333,109.58333333333333,0.8580988593155894
Lower Cowlitz salmon and steelhead 2022-23,2022-08-28,Bank,51.833333333333336,57.583333333333336,0.9001447178002895
Lower Cowlitz salmon and steelhead 2022-23,2022-08-28,Boat,5.75,57.583333333333336,0.09985528219971056
Lower Cowlitz salmon and steelhead 2022-23,2022-09-04,Boat,711.7166666666667,711.7166666666667,1
Lower Cowlitz salmon and steelhead 2022-23,2022-09-11,Bank,16.45,38.61666666666667,0.4259818731117824
Lower Cowlitz salmon and steelhead 2022-23,2022-09-11,Boat,22.166666666666668,38.61666666666667,0.5740181268882175
Lower Cowlitz salmon and steelhead 2022-23,2022-09-18,Bank,20.666666666666668,20.666666666666668,1
Lower Cowlitz salmon and steelhead 2022-23,2022-09-25,Bank,58.88333333333333,102.75,0.573073803730738
Lower Cowlitz salmon and steelhead 2022-23,2022-09-25,Boat,43.86666666666667,102.75,0.426926196269262
Lower Cowlitz salmon and steelhead 2022-23,2022-10-02,Bank,34.4,41.949999999999996,0.8200238379022646
Lower Cowlitz salmon and steelhead 2022-23,2022-10-02,Boat,7.55,41.949999999999996,0.17997616209773543
Lower Cowlitz salmon and steelhead 2022-23,2022-10-09,Bank,92.5,170.26666666666665,0.5432654659357871
Lower Cowlitz salmon and steelhead 2022-23,2022-10-09,Boat,77.76666666666667,170.26666666666665,0.45673453406421305
Lower Cowlitz salmon and steelhead 2022-23,2022-10-16,Bank,43.583333333333336,126.83333333333334,0.3436268068331143
Lower Cowlitz salmon and steelhead 2022-23,2022-10-16,Boat,83.25,126.83333333333334,0.6563731931668856
Lower Cowlitz salmon and steelhead 2022-23,2022-10-23,Bank,100.76666666666667,130.13333333333333,0.7743340163934427
Lower Cowlitz salmon and steelhead 2022-23,2022-10-23,Boat,29.366666666666667,130.13333333333333,0.2256659836065574
Lower Cowlitz salmon and steelhead 2022-23,2022-10-30,Bank,57.583333333333336,69.91666666666667,0.8235995232419547
Lower Cowlitz salmon and steelhead 2022-23,2022-10-30,Boat,12.333333333333334,69.91666666666667,0.1764004767580453
Lower Cowlitz salmon and steelhead 2022-23,2022-11-06,Bank,55.28333333333333,111.01666666666667,0.49797327728569285
Lower Cowlitz salmon and steelhead 2022-23,2022-11-06,Boat,55.733333333333334,111.01666666666667,0.5020267227143071
Lower Cowlitz salmon and steelhead 2022-23,2022-11-13,Bank,112.35,112.35,1
Lower Cowlitz salmon and steelhead 2022-23,2022-11-20,Bank,42.7,68.91666666666667,0.6195888754534462
Lower Cowlitz salmon and steelhead 2022-23,2022-11-20,Boat,26.216666666666665,68.91666666666667,0.38041112454655374
Lower Cowlitz salmon and steelhead 2022-23,2022-11-27,Bank,42.5,42.5,1
Lower Cowlitz salmon and steelhead 2022-23,2022-12-04,Bank,17.266666666666666,17.266666666666666,1
Lower Cowlitz salmon and steelhead 2022-23,2022-12-11,Bank,10.1,10.1,1
Lower Cowlitz salmon and steelhead 2022-23,2022-12-18,Bank,8.566666666666666,8.566666666666666,1
Lower Cowlitz salmon and steelhead 2022-23,2022-12-25,Bank,9.233333333333333,9.233333333333333,1
Lower Cowlitz salmon and steelhead 2022-23,2023-01-01,Bank,41.58333333333333,41.58333333333333,1
Lower Cowlitz salmon and steelhead 2022-23,2023-01-08,Bank,26.53333333333333,26.53333333333333,1
Lower Cowlitz salmon and steelhead 2022-23,2023-01-22,Bank,34.7,34.7,1
Lower Cowlitz salmon and steelhead 2022-23,2023-01-29,Bank,146.56666666666666,163.86666666666667,0.8944263628966639
Lower Cowlitz salmon and steelhead 2022-23,2023-01-29,Boat,17.3,163.86666666666667,0.10557363710333605
Lower Cowlitz salmon and steelhead 2022-23,2023-02-05,Bank,75.26666666666667,230.64999999999998,0.32632415636967993
Lower Cowlitz salmon and steelhead 2022-23,2023-02-05,Boat,155.38333333333333,230.64999999999998,0.6736758436303202
Lower Cowlitz salmon and steelhead 2022-23,2023-02-12,Bank,122.46666666666667,142.71666666666667,0.8581104753007124
Lower Cowlitz salmon and steelhead 2022-23,2023-02-12,Boat,20.25,142.71666666666667,0.14188952469928764
Lower Cowlitz salmon and steelhead 2022-23,2023-02-19,Bank,41.983333333333334,53.583333333333336,0.7835147744945568
Lower Cowlitz salmon and steelhead 2022-23,2023-02-19,Boat,11.6,53.583333333333336,0.21648522550544322
Lower Cowlitz salmon and steelhead 2022-23,2023-02-26,Bank,223.75,359.3833333333333,0.6225942586838566
Lower Cowlitz salmon and steelhead 2022-23,2023-02-26,Boat,135.63333333333333,359.3833333333333,0.3774057413161434
Lower Cowlitz salmon and steelhead 2022-23,2023-03-05,Bank,107.16666666666667,379.7666666666667,0.28219081892390063
Lower Cowlitz salmon and steelhead 2022-23,2023-03-05,Boat,272.6,379.7666666666667,0.7178091810760994
Lower Cowlitz salmon and steelhead 2022-23,2023-03-12,Bank,299.05,669.9000000000001,0.44640991192715324
