fishery_name,week,angler_final,n,total,prop
Skagit fall salmon 2022,2022-10-09,Bank,72,173,0.4161849710982659
Skagit fall salmon 2022,2022-10-09,Boat,101,173,0.5838150289017341
Skagit fall salmon 2022,2022-10-16,Bank,54,125,0.432
Skagit fall salmon 2022,2022-10-16,Boat,71,125,0.568
Skagit fall salmon 2022,2022-10-23,Bank,50,147,0.3401360544217687
Skagit fall salmon 2022,2022-10-23,Boat,97,147,0.6598639455782312
Skagit fall salmon 2022,2022-10-30,Bank,22,29,0.7586206896551724
Skagit fall salmon 2022,2022-10-30,Boat,7,29,0.2413793103448276
Skagit fall salmon 2022,2022-11-06,Bank,18,47,0.3829787234042553
Skagit fall salmon 2022,2022-11-06,Boat,29,47,0.6170212765957447
Skagit fall salmon 2022,2022-11-13,Bank,38,76,0.5
Skagit fall salmon 2022,2022-11-13,Boat,38,76,0.5
Skagit fall salmon 2022,2022-11-20,Bank,15,30,0.5
Skagit fall salmon 2022,2022-11-20,Boat,15,30,0.5
Skagit fall salmon 2022,2022-11-27,Bank,15,22,0.6818181818181818
Skagit fall salmon 2022,2022-11-27,Boat,7,22,0.3181818181818182
Skagit fall salmon 2023,2023-08-13,Bank,72,102,0.7058823529411765
Skagit fall salmon 2023,2023-08-13,Boat,30,102,0.29411764705882354
Skagit fall salmon 2023,2023-08-20,Bank,175,261,0.6704980842911877
Skagit fall salmon 2023,2023-08-20,Boat,86,261,0.32950191570881227
Skagit fall salmon 2023,2023-08-27,Bank,207,314,0.6592356687898089
Skagit fall salmon 2023,2023-08-27,Boat,107,314,0.34076433121019106
Skagit fall salmon 2023,2023-09-03,Bank,171,268,0.6380597014925373
Skagit fall salmon 2023,2023-09-03,Boat,97,268,0.3619402985074627
Skagit fall salmon 2023,2023-09-10,Bank,223,327,0.6819571865443425
Skagit fall salmon 2023,2023-09-10,Boat,104,327,0.3180428134556575
Skagit fall salmon 2023,2023-09-17,Bank,207,286,0.7237762237762237
Skagit fall salmon 2023,2023-09-17,Boat,79,286,0.2762237762237762
Skagit fall salmon 2023,2023-09-24,Bank,184,267,0.6891385767790262
Skagit fall salmon 2023,2023-09-24,Boat,83,267,0.31086142322097376
Skagit fall salmon 2023,2023-10-01,Bank,121,214,0.5654205607476636
Skagit fall salmon 2023,2023-10-01,Boat,93,214,0.43457943925233644
Skagit fall salmon 2023,2023-10-08,Bank,90,182,0.4945054945054945
Skagit fall salmon 2023,2023-10-08,Boat,92,182,0.5054945054945055
Skagit fall salmon 2023,2023-10-15,Bank,55,118,0.4661016949152542
Skagit fall salmon 2023,2023-10-15,Boat,63,118,0.5338983050847458
Skagit fall salmon 2023,2023-10-22,Bank,68,154,0.44155844155844154
Skagit fall salmon 2023,2023-10-22,Boat,86,154,0.5584415584415584
Skagit fall salmon 2023,2023-10-29,Bank,42,69,0.6086956521739131
Skagit fall salmon 2023,2023-10-29,Boat,27,69,0.391304347826087
Skagit fall salmon 2023,2023-11-05,Bank,23,32,0.71875
Skagit fall salmon 2023,2023-11-05,Boat,9,32,0.28125
Skagit fall salmon 2023,2023-11-12,Bank,70,89,0.7865168539325843
Skagit fall salmon 2023,2023-11-12,Boat,19,89,0.21348314606741572
Skagit fall salmon 2023,2023-11-19,Bank,22,30,0.7333333333333333
Skagit fall salmon 2023,2023-11-19,Boat,8,30,0.26666666666666666
Skagit fall salmon 2023,2023-11-26,Bank,10,17,0.5882352941176471
Skagit fall salmon 2023,2023-11-26,Boat,7,17,0.4117647058823529
Skagit fall salmon 2024,2024-09-01,Bank,132,237,0.5569620253164557
Skagit fall salmon 2024,2024-09-01,Boat,105,237,0.4430379746835443
Skagit fall salmon 2024,2024-09-08,Bank,171,281,0.608540925266904
Skagit fall salmon 2024,2024-09-08,Boat,110,281,0.3914590747330961
Skagit fall salmon 2024,2024-09-15,Bank,138,253,0.5454545454545454
Skagit fall salmon 2024,2024-09-15,Boat,115,253,0.45454545454545453
Skagit fall salmon 2024,2024-09-22,Bank,48,107,0.4485981308411215
Skagit fall salmon 2024,2024-09-22,Boat,59,107,0.5514018691588785
Skagit fall salmon 2024,2024-09-29,Bank,142,248,0.5725806451612904
Skagit fall salmon 2024,2024-09-29,Boat,106,248,0.4274193548387097
Skagit fall salmon 2024,2024-10-06,Bank,87,168,0.5178571428571429
Skagit fall salmon 2024,2024-10-06,Boat,81,168,0.48214285714285715
Skagit fall salmon 2024,2024-10-13,Bank,69,126,0.5476190476190477
Skagit fall salmon 2024,2024-10-13,Boat,57,126,0.4523809523809524
Skagit fall salmon 2024,2024-10-20,Bank,74,101,0.7326732673267327
Skagit fall salmon 2024,2024-10-20,Boat,27,101,0.26732673267326734
Skagit fall salmon 2024,2024-10-27,Bank,83,105,0.7904761904761904
Skagit fall salmon 2024,2024-10-27,Boat,22,105,0.20952380952380953
Skagit fall salmon 2024,2024-11-03,Bank,82,103,0.7961165048543689
Skagit fall salmon 2024,2024-11-03,Boat,21,103,0.20388349514563106
Skagit fall salmon 2024,2024-11-10,Bank,14,16,0.875
Skagit fall salmon 2024,2024-11-10,Boat,2,16,0.125
Skagit fall salmon 2024,2024-11-17,Bank,39,52,0.75
Skagit fall salmon 2024,2024-11-17,Boat,13,52,0.25
Skagit fall salmon 2024,2024-11-24,Bank,12,14,0.8571428571428571
Skagit fall salmon 2024,2024-11-24,Boat,2,14,0.14285714285714285
Skagit fall salmon 2025,2025-08-10,Bank,26,37,0.7027027027027027
Skagit fall salmon 2025,2025-08-10,Boat,11,37,0.2972972972972973
Skagit fall salmon 2025,2025-08-17,Bank,155,197,0.7868020304568528
Skagit fall salmon 2025,2025-08-17,Boat,42,197,0.2131979695431472
Skagit fall salmon 2025,2025-08-24,Bank,169,228,0.7412280701754386
Skagit fall salmon 2025,2025-08-24,Boat,59,228,0.25877192982456143
Skagit fall salmon 2025,2025-08-31,Bank,142,195,0.7282051282051282
Skagit fall salmon 2025,2025-08-31,Boat,53,195,0.2717948717948718
Skagit fall salmon 2025,2025-09-07,Bank,153,233,0.6566523605150214
Skagit fall salmon 2025,2025-09-07,Boat,80,233,0.34334763948497854
Skagit fall salmon 2025,2025-09-14,Bank,181,247,0.7327935222672065
Skagit fall salmon 2025,2025-09-14,Boat,66,247,0.26720647773279355
Skagit fall salmon 2025,2025-09-21,Bank,266,378,0.7037037037037037
Skagit fall salmon 2025,2025-09-21,Boat,112,378,0.2962962962962963
Skagit fall salmon 2025,2025-09-28,Bank,162,242,0.6694214876033058
Skagit fall salmon 2025,2025-09-28,Boat,80,242,0.3305785123966942
Skagit fall salmon 2025,2025-10-05,Bank,178,260,0.6846153846153846
Skagit fall salmon 2025,2025-10-05,Boat,82,260,0.3153846153846154
Skagit fall salmon 2025,2025-10-12,Bank,176,254,0.6929133858267716
Skagit fall salmon 2025,2025-10-12,Boat,78,254,0.30708661417322836
Skagit fall salmon 2025,2025-10-19,Bank,131,184,0.7119565217391305
Skagit fall salmon 2025,2025-10-19,Boat,53,184,0.28804347826086957
Skagit fall salmon 2025,2025-10-26,Bank,85,102,0.8333333333333334
Skagit fall salmon 2025,2025-10-26,Boat,17,102,0.16666666666666666
Skagit fall salmon 2025,2025-11-02,Bank,37,46,0.8043478260869565
Skagit fall salmon 2025,2025-11-02,Boat,9,46,0.1956521739130435
Skagit fall salmon 2025,2025-11-09,Bank,42,64,0.65625
Skagit fall salmon 2025,2025-11-09,Boat,22,64,0.34375
Skagit fall salmon 2025,2025-11-16,Bank,5,6,0.8333333333333334
Skagit fall salmon 2025,2025-11-16,Boat,1,6,0.16666666666666666
Skagit spring Chinook 2021 lower,2021-05-16,Bank,31,38,0.8157894736842105
Skagit spring Chinook 2021 lower,2021-05-16,Boat,7,38,0.18421052631578946
Skagit spring Chinook 2021 lower,2021-05-23,Bank,48,70,0.6857142857142857
Skagit spring Chinook 2021 lower,2021-05-23,Boat,22,70,0.3142857142857143
Skagit spring Chinook 2021 lower,2021-05-30,Bank,8,13,0.6153846153846154
Skagit spring Chinook 2021 lower,2021-05-30,Boat,5,13,0.38461538461538464
Skagit spring Chinook 2021 upper,2021-05-30,Bank,5,15,0.3333333333333333
Skagit spring Chinook 2021 upper,2021-05-30,Boat,10,15,0.6666666666666666
Skagit spring Chinook 2021 upper,2021-06-06,Bank,10,28,0.35714285714285715
Skagit spring Chinook 2021 upper,2021-06-06,Boat,18,28,0.6428571428571429
Skagit spring Chinook 2021 upper,2021-06-13,Bank,2,9,0.2222222222222222
Skagit spring Chinook 2021 upper,2021-06-13,Boat,7,9,0.7777777777777778
Skagit spring Chinook 2021 upper,2021-06-20,Bank,7,18,0.3888888888888889
Skagit spring Chinook 2021 upper,2021-06-20,Boat,11,18,0.6111111111111112
Skagit spring Chinook 2021 upper,2021-06-27,Bank,3,4,0.75
Skagit spring Chinook 2021 upper,2021-06-27,Boat,1,4,0.25
Skagit spring Chinook 2021 upper,2021-07-04,Bank,3,8,0.375
Skagit spring Chinook 2021 upper,2021-07-04,Boat,5,8,0.625
Skagit spring Chinook 2021 upper,2021-07-11,Bank,2,5,0.4
Skagit spring Chinook 2021 upper,2021-07-11,Boat,3,5,0.6
Skagit spring Chinook 2022 lower,2022-05-01,Bank,39,47,0.8297872340425532
Skagit spring Chinook 2022 lower,2022-05-01,Boat,8,47,0.1702127659574468
Skagit spring Chinook 2022 lower,2022-05-08,Bank,75,90,0.8333333333333334
Skagit spring Chinook 2022 lower,2022-05-08,Boat,15,90,0.16666666666666666
Skagit spring Chinook 2022 lower,2022-05-15,Bank,89,109,0.8165137614678899
Skagit spring Chinook 2022 lower,2022-05-15,Boat,20,109,0.1834862385321101
Skagit spring Chinook 2022 lower,2022-05-22,Bank,71,83,0.8554216867469879
Skagit spring Chinook 2022 lower,2022-05-22,Boat,12,83,0.14457831325301204
Skagit spring Chinook 2022 lower,2022-05-29,Bank,11,12,0.9166666666666666
Skagit spring Chinook 2022 lower,2022-05-29,Boat,1,12,0.08333333333333333
Skagit spring Chinook 2022 upper,2022-05-29,Bank,11,17,0.6470588235294118
Skagit spring Chinook 2022 upper,2022-05-29,Boat,6,17,0.35294117647058826
Skagit spring Chinook 2022 upper,2022-06-05,Bank,22,27,0.8148148148148148
Skagit spring Chinook 2022 upper,2022-06-05,Boat,5,27,0.18518518518518517
Skagit spring Chinook 2022 upper,2022-06-12,Bank,21,27,0.7777777777777778
Skagit spring Chinook 2022 upper,2022-06-12,Boat,6,27,0.2222222222222222
Skagit spring Chinook 2022 upper,2022-06-19,Bank,8,15,0.5333333333333333
Skagit spring Chinook 2022 upper,2022-06-19,Boat,7,15,0.4666666666666667
Skagit spring Chinook 2022 upper,2022-06-26,Bank,10,11,0.9090909090909091
Skagit spring Chinook 2022 upper,2022-06-26,Boat,1,11,0.09090909090909091
Skagit spring Chinook 2022 upper,2022-07-03,Bank,5,5,1
Skagit spring Chinook 2022 upper,2022-07-10,Bank,8,9,0.8888888888888888
Skagit spring Chinook 2022 upper,2022-07-10,Boat,1,9,0.1111111111111111
Skagit spring Chinook 2023 lower,2023-04-30,Bank,15,22,0.6818181818181818
Skagit spring Chinook 2023 lower,2023-04-30,Boat,7,22,0.3181818181818182
Skagit spring Chinook 2023 lower,2023-05-07,Bank,67,96,0.6979166666666666
Skagit spring Chinook 2023 lower,2023-05-07,Boat,29,96,0.3020833333333333
Skagit spring Chinook 2023 lower,2023-05-14,Bank,20,24,0.8333333333333334
Skagit spring Chinook 2023 lower,2023-05-14,Boat,4,24,0.16666666666666666
Skagit spring Chinook 2023 lower,2023-05-21,Bank,24,32,0.75
Skagit spring Chinook 2023 lower,2023-05-21,Boat,8,32,0.25
Skagit spring Chinook 2023 lower,2023-05-28,Bank,1,6,0.16666666666666666
Skagit spring Chinook 2023 lower,2023-05-28,Boat,5,6,0.8333333333333334
Skagit spring Chinook 2023 upper,2023-05-28,Bank,11,18,0.6111111111111112
Skagit spring Chinook 2023 upper,2023-05-28,Boat,7,18,0.3888888888888889
Skagit spring Chinook 2023 upper,2023-06-04,Bank,14,16,0.875
Skagit spring Chinook 2023 upper,2023-06-04,Boat,2,16,0.125
Skagit spring Chinook 2023 upper,2023-06-11,Bank,32,47,0.6808510638297872
Skagit spring Chinook 2023 upper,2023-06-11,Boat,15,47,0.3191489361702128
Skagit spring Chinook 2023 upper,2023-06-18,Bank,17,23,0.7391304347826086
Skagit spring Chinook 2023 upper,2023-06-18,Boat,6,23,0.2608695652173913
Skagit spring Chinook 2023 upper,2023-06-25,Bank,6,10,0.6
Skagit spring Chinook 2023 upper,2023-06-25,Boat,4,10,0.4
Skagit spring Chinook 2023 upper,2023-07-02,Bank,4,6,0.6666666666666666
Skagit spring Chinook 2023 upper,2023-07-02,Boat,2,6,0.3333333333333333
Skagit spring Chinook 2023 upper,2023-07-09,Bank,5,8,0.625
Skagit spring Chinook 2023 upper,2023-07-09,Boat,3,8,0.375
Skagit spring Chinook 2024 lower,2024-04-21,Bank,26,40,0.65
Skagit spring Chinook 2024 lower,2024-04-21,Boat,14,40,0.35
Skagit spring Chinook 2024 lower,2024-04-28,Bank,62,93,0.6666666666666666
Skagit spring Chinook 2024 lower,2024-04-28,Boat,31,93,0.3333333333333333
Skagit spring Chinook 2024 lower,2024-05-05,Bank,52,81,0.6419753086419753
Skagit spring Chinook 2024 lower,2024-05-05,Boat,29,81,0.35802469135802467
Skagit spring Chinook 2024 lower,2024-05-12,Bank,35,49,0.7142857142857143
Skagit spring Chinook 2024 lower,2024-05-12,Boat,14,49,0.2857142857142857
Skagit spring Chinook 2024 lower,2024-05-19,Bank,34,42,0.8095238095238095
Skagit spring Chinook 2024 lower,2024-05-19,Boat,8,42,0.19047619047619047
Skagit spring Chinook 2024 lower,2024-05-26,Bank,19,27,0.7037037037037037
Skagit spring Chinook 2024 lower,2024-05-26,Boat,8,27,0.2962962962962963
Skagit spring Chinook 2024 upper,2024-05-26,Bank,42,44,0.9545454545454546
Skagit spring Chinook 2024 upper,2024-05-26,Boat,2,44,0.045454545454545456
Skagit spring Chinook 2024 upper,2024-06-02,Bank,83,93,0.8924731182795699
Skagit spring Chinook 2024 upper,2024-06-02,Boat,10,93,0.10752688172043011
Skagit spring Chinook 2024 upper,2024-06-09,Bank,103,116,0.8879310344827587
Skagit spring Chinook 2024 upper,2024-06-09,Boat,13,116,0.11206896551724138
Skagit spring Chinook 2024 upper,2024-06-16,Bank,11,12,0.9166666666666666
Skagit spring Chinook 2024 upper,2024-06-16,Boat,1,12,0.08333333333333333
Skagit spring Chinook 2024 upper,2024-06-23,Bank,36,39,0.9230769230769231
Skagit spring Chinook 2024 upper,2024-06-23,Boat,3,39,0.07692307692307693
Skagit spring Chinook 2024 upper,2024-06-30,Bank,19,20,0.95
Skagit spring Chinook 2024 upper,2024-06-30,Boat,1,20,0.05
Skagit spring Chinook 2024 upper,2024-07-07,Bank,28,32,0.875
Skagit spring Chinook 2024 upper,2024-07-07,Boat,4,32,0.125
Skagit spring Chinook 2024 upper,2024-07-14,Bank,12,15,0.8
Skagit spring Chinook 2024 upper,2024-07-14,Boat,3,15,0.2
Skagit spring Chinook 2025 lower,2025-04-20,Bank,15,27,0.5555555555555556
Skagit spring Chinook 2025 lower,2025-04-20,Boat,12,27,0.4444444444444444
Skagit spring Chinook 2025 lower,2025-04-27,Bank,42,57,0.7368421052631579
Skagit spring Chinook 2025 lower,2025-04-27,Boat,15,57,0.2631578947368421
Skagit spring Chinook 2025 lower,2025-05-04,Bank,30,43,0.6976744186046512
Skagit spring Chinook 2025 lower,2025-05-04,Boat,13,43,0.3023255813953488
Skagit spring Chinook 2025 lower,2025-05-11,Bank,14,19,0.7368421052631579
Skagit spring Chinook 2025 lower,2025-05-11,Boat,5,19,0.2631578947368421
Skagit spring Chinook 2025 lower,2025-05-18,Bank,6,10,0.6
Skagit spring Chinook 2025 lower,2025-05-18,Boat,4,10,0.4
Skagit spring Chinook 2025 lower,2025-05-25,Bank,4,7,0.5714285714285714
Skagit spring Chinook 2025 lower,2025-05-25,Boat,3,7,0.42857142857142855
Skagit spring Chinook 2025 upper,2025-05-25,Bank,78,95,0.8210526315789474
Skagit spring Chinook 2025 upper,2025-05-25,Boat,17,95,0.17894736842105263
Skagit spring Chinook 2025 upper,2025-06-01,Bank,94,110,0.8545454545454545
Skagit spring Chinook 2025 upper,2025-06-01,Boat,16,110,0.14545454545454545
Skagit spring Chinook 2025 upper,2025-06-08,Bank,61,70,0.8714285714285714
Skagit spring Chinook 2025 upper,2025-06-08,Boat,9,70,0.12857142857142856
Skagit spring Chinook 2025 upper,2025-06-15,Bank,39,39,1
Skagit spring Chinook 2025 upper,2025-06-22,Bank,41,42,0.9761904761904762
Skagit spring Chinook 2025 upper,2025-06-22,Boat,1,42,0.023809523809523808
Skagit spring Chinook 2025 upper,2025-06-29,Bank,23,25,0.92
Skagit spring Chinook 2025 upper,2025-06-29,Boat,2,25,0.08
Skagit spring Chinook 2025 upper,2025-07-06,Bank,28,29,0.9655172413793104
Skagit spring Chinook 2025 upper,2025-07-06,Boat,1,29,0.034482758620689655
Skagit spring Chinook 2025 upper,2025-07-13,Bank,12,13,0.9230769230769231
Skagit spring Chinook 2025 upper,2025-07-13,Boat,1,13,0.07692307692307693
Skagit spring Chinook 2026 lower,2026-04-19,Bank,58,95,0.6105263157894737
Skagit spring Chinook 2026 lower,2026-04-19,Boat,37,95,0.3894736842105263
Skagit spring Chinook 2026 lower,2026-04-26,Bank,47,82,0.573170731707317
Skagit spring Chinook 2026 lower,2026-04-26,Boat,35,82,0.4268292682926829
Skagit spring Chinook 2026 lower,2026-05-03,Bank,24,50,0.48
Skagit spring Chinook 2026 lower,2026-05-03,Boat,26,50,0.52
Skagit spring Chinook 2026 lower,2026-05-10,Bank,6,15,0.4
Skagit spring Chinook 2026 lower,2026-05-10,Boat,9,15,0.6
Skagit spring Chinook 2026 upper,2026-05-10,Bank,13,27,0.48148148148148145
Skagit spring Chinook 2026 upper,2026-05-10,Boat,14,27,0.5185185185185185
Skagit spring Chinook 2026 upper,2026-05-17,Bank,49,69,0.7101449275362319
Skagit spring Chinook 2026 upper,2026-05-17,Boat,20,69,0.2898550724637681
Skagit spring Chinook 2026 upper,2026-05-24,Bank,23,32,0.71875
Skagit spring Chinook 2026 upper,2026-05-24,Boat,9,32,0.28125
Skagit spring Chinook 2026 upper,2026-05-31,Bank,29,38,0.7631578947368421
Skagit spring Chinook 2026 upper,2026-05-31,Boat,9,38,0.23684210526315788
Skagit spring Chinook 2026 upper,2026-06-07,Bank,48,56,0.8571428571428571
Skagit spring Chinook 2026 upper,2026-06-07,Boat,8,56,0.14285714285714285
Skagit spring Chinook 2026 upper,2026-06-14,Bank,16,18,0.8888888888888888
Skagit spring Chinook 2026 upper,2026-06-14,Boat,2,18,0.1111111111111111
Skagit spring Chinook 2026 upper,2026-06-21,Bank,20,22,0.9090909090909091
Skagit spring Chinook 2026 upper,2026-06-21,Boat,2,22,0.09090909090909091
Skagit spring Chinook 2026 upper,2026-06-28,Bank,8,12,0.6666666666666666
Skagit spring Chinook 2026 upper,2026-06-28,Boat,4,12,0.3333333333333333
Skagit spring Chinook 2026 upper,2026-07-05,Bank,9,12,0.75
Skagit spring Chinook 2026 upper,2026-07-05,Boat,3,12,0.25
Skagit spring Chinook 2026 upper,2026-07-12,Bank,3,3,1
Skagit spring gamefish 2025,2025-04-20,Bank,1,2,0.5
Skagit spring gamefish 2025,2025-04-20,Boat,1,2,0.5
Skagit summer gamefish 2022,2022-07-10,Bank,1,2,0.5
Skagit summer gamefish 2022,2022-07-10,Boat,1,2,0.5
Skagit summer gamefish 2022,2022-07-17,Bank,6,9,0.6666666666666666
Skagit summer gamefish 2022,2022-07-17,Boat,3,9,0.3333333333333333
Skagit summer gamefish 2022,2022-07-24,Bank,4,5,0.8
Skagit summer gamefish 2022,2022-07-24,Boat,1,5,0.2
Skagit summer gamefish 2022,2022-07-31,Bank,14,16,0.875
Skagit summer gamefish 2022,2022-07-31,Boat,2,16,0.125
Skagit summer gamefish 2022,2022-08-07,Bank,15,17,0.8823529411764706
Skagit summer gamefish 2022,2022-08-07,Boat,2,17,0.11764705882352941
Skagit summer gamefish 2022,2022-08-14,Bank,12,16,0.75
Skagit summer gamefish 2022,2022-08-14,Boat,4,16,0.25
Skagit summer gamefish 2022,2022-08-21,Bank,6,10,0.6
Skagit summer gamefish 2022,2022-08-21,Boat,4,10,0.4
Skagit summer gamefish 2022,2022-08-28,Bank,2,3,0.6666666666666666
Skagit summer gamefish 2022,2022-08-28,Boat,1,3,0.3333333333333333
Skagit summer gamefish 2024,2024-08-18,Bank,4,4,1
Skagit summer gamefish 2024,2024-08-25,Bank,30,42,0.7142857142857143
Skagit summer gamefish 2024,2024-08-25,Boat,12,42,0.2857142857142857
Skagit summer sockeye 2022,2022-06-12,Bank,18,22,0.8181818181818182
Skagit summer sockeye 2022,2022-06-12,Boat,4,22,0.18181818181818182
Skagit summer sockeye 2022,2022-06-19,Bank,62,76,0.8157894736842105
Skagit summer sockeye 2022,2022-06-19,Boat,14,76,0.18421052631578946
Skagit summer sockeye 2022,2022-06-26,Bank,106,117,0.905982905982906
Skagit summer sockeye 2022,2022-06-26,Boat,11,117,0.09401709401709402
Skagit summer sockeye 2022,2022-07-03,Bank,74,90,0.8222222222222222
Skagit summer sockeye 2022,2022-07-03,Boat,16,90,0.17777777777777778
Skagit summer sockeye 2022,2022-07-10,Bank,114,139,0.8201438848920863
Skagit summer sockeye 2022,2022-07-10,Boat,25,139,0.17985611510791366
Skagit summer sockeye 2022,2022-07-17,Bank,29,34,0.8529411764705882
Skagit summer sockeye 2022,2022-07-17,Boat,5,34,0.14705882352941177
Skagit summer sockeye 2022,2022-07-24,Bank,44,48,0.9166666666666666
Skagit summer sockeye 2022,2022-07-24,Boat,4,48,0.08333333333333333
Skagit summer sockeye 2023,2023-06-11,Bank,12,12,1
Skagit summer sockeye 2023,2023-06-18,Bank,41,48,0.8541666666666666
Skagit summer sockeye 2023,2023-06-18,Boat,7,48,0.14583333333333334
Skagit summer sockeye 2023,2023-06-25,Bank,40,53,0.7547169811320755
Skagit summer sockeye 2023,2023-06-25,Boat,13,53,0.24528301886792453
Skagit summer sockeye 2023,2023-07-02,Bank,29,43,0.6744186046511628
Skagit summer sockeye 2023,2023-07-02,Boat,14,43,0.32558139534883723
Skagit summer sockeye 2023,2023-07-09,Bank,54,60,0.9
Skagit summer sockeye 2023,2023-07-09,Boat,6,60,0.1
Skagit summer sockeye 2024,2024-06-16,Bank,89,119,0.7478991596638656
Skagit summer sockeye 2024,2024-06-16,Boat,30,119,0.25210084033613445
Skagit summer sockeye 2024,2024-06-23,Bank,119,157,0.7579617834394905
Skagit summer sockeye 2024,2024-06-23,Boat,38,157,0.24203821656050956
Skagit summer sockeye 2024,2024-06-30,Bank,98,127,0.7716535433070866
Skagit summer sockeye 2024,2024-06-30,Boat,29,127,0.2283464566929134
Skagit summer sockeye 2024,2024-07-07,Bank,76,95,0.8
Skagit summer sockeye 2024,2024-07-07,Boat,19,95,0.2
Skagit summer sockeye 2024,2024-07-14,Bank,75,93,0.8064516129032258
Skagit summer sockeye 2024,2024-07-14,Boat,18,93,0.1935483870967742
