fishery_name,month,guided_status,hours,total_hours,prop
Upper Chehalis salmon 2023,2023-11-01,Unguided,919.8166666666666,1257.5833333333333,0.7314160758067723
Willapa winter steelhead 2022,2022-01-01,Unguided,811.3666666666667,811.3666666666667,1
Willapa winter steelhead 2022,2022-02-01,Guided,31.833333333333332,608.7166666666667,0.05229581359691153
Willapa winter steelhead 2022,2022-02-01,Unguided,576.8833333333333,608.7166666666667,0.9477041864030884
Willapa winter steelhead 2022-23,2022-12-01,Unguided,199.31666666666666,199.31666666666666,1
Willapa winter steelhead 2022-23,2023-01-01,Unguided,709.15,709.15,1
Willapa winter steelhead 2022-23,2023-02-01,Unguided,438.1166666666667,438.1166666666667,1
Willapa winter steelhead 2022-23,2023-03-01,Unguided,384.3333333333333,384.3333333333333,1
Willapa winter steelhead 2023-24,2023-12-01,Unguided,1336.0166666666667,1336.0166666666667,1
Willapa winter steelhead 2023-24,2024-01-01,Unguided,531.3833333333333,531.3833333333333,1
Willapa winter steelhead 2023-24,2024-02-01,Unguided,355.75,355.75,1
Willapa winter steelhead 2023-24,2024-03-01,Guided,6.433333333333334,468.98333333333335,0.013717616119975835
Willapa winter steelhead 2023-24,2024-03-01,Unguided,462.55,468.98333333333335,0.9862823838800242
Wynoochee winter steelhead 2024-25,2024-12-01,Guided,63.78333333333333,989.25,0.06447645522702383
Wynoochee winter steelhead 2024-25,2024-12-01,Unguided,925.4666666666667,989.25,0.9355235447729762
Wynoochee winter steelhead 2024-25,2025-01-01,Guided,631.65,3084.0333333333333,0.20481296138174035
Wynoochee winter steelhead 2024-25,2025-01-01,Unguided,2452.383333333333,3084.0333333333333,0.7951870386182596
Wynoochee winter steelhead 2024-25,2025-02-01,Guided,423.9,1812.3166666666666,0.2338995208710766
Wynoochee winter steelhead 2024-25,2025-02-01,Unguided,1388.4166666666667,1812.3166666666666,0.7661004791289234
Wynoochee winter steelhead 2025-26,2025-12-01,Guided,70.08333333333334,819.9000000000001,0.08547790380940766
Wynoochee winter steelhead 2025-26,2025-12-01,Unguided,749.8166666666667,819.9000000000001,0.9145220961905923
Wynoochee winter steelhead 2025-26,2026-01-01,Guided,790.4666666666667,2680.35,0.2949117341640706
Wynoochee winter steelhead 2025-26,2026-01-01,Unguided,1889.8833333333332,2680.35,0.7050882658359293
Wynoochee winter steelhead 2025-26,2026-02-01,Guided,441.26666666666665,1635.0333333333333,0.2698823673319606
Wynoochee winter steelhead 2025-26,2026-02-01,Unguided,1193.7666666666667,1635.0333333333333,0.7301176326680394
